mz,rt,dust11.mzXML,dust12.mzXML,dust13.mzXML,dust16.mzXML,dust19.mzXML,dust2.mzXML,dust20.mzXML,dust21.mzXML,dust22.mzXML,dust23.mzXML,dust24.mzXML,dust25.mzXML,dust26.mzXML,dust29.mzXML,dust3.mzXML,dust30.mzXML,dust33.mzXML,dust34.mzXML,dust4.mzXML,dust5.mzXML,dust6.mzXML,dust7.mzXML,dust8.mzXML,dust9.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,chracaterscore,ionmodescore,adductscore,MS2score,allscore,formulacount,mserrorcount,MS1scorecount,MS1scorefail,MS2scorecount,MS2scorefail,neutralscorecount,neutralscorefail,chascorecount,chascorefail,adductscorecount,adductscorefail,ionmodescorecount,ionmodescorefail,isoscorecount,isoscorefail,temp.scorecount,temp.scorefail,temp.scorevalues
433.1186829,10.97821667,679908.5,1234660,945644.5625,322495.3125,922065.8125,1894162.25,998647.375,673469.125,984713.8125,1869777,1020214.063,1500931.75,626703,902849,711497.0625,100,1316420.625,2293014,1280471.625,1664726.125,815581.5625,868283.625,1036822.5,2093727.375,18,C23H23ClN6S;C24H20N2O4S;C22H18N6O2,-0.0457782992704439;-0.485055506177277;NA,0.00995033085316809;0.00995033085316809;0.00995033085316809,-1.03582796841728;-1.47510517532411;-1.47510517532411,[Cl-].CCN(CC[n+]1ccccc1)c2ccc(cc2)N=Nc3snc(n3)c4ccccc4;Nc1cccc(Oc2ccc(cc2)[S](=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)c1;CC1=NN(c2cccc(O)c2)C(=O)C1N=Nc3ccc(cc3)N=Nc4ccccc4,16961;19448;16356,[M-H-H2O]-;[M]-;[M+Cl]-,0,0,0;0;-0.5,0;0.5;0,0;0;0,0,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,2,3,3,-1.03582796841728;-0.97510517532411;-1.97510517532411
433.1186829,10.97821667,679908.5,1234660,945644.5625,322495.3125,922065.8125,1894162.25,1066920.75,673469.125,984713.8125,1869777,1096722.75,1500931.75,626703,902849,711497.0625,100,1573046.875,2293014,1280471.625,1664726.125,815581.5625,868283.625,1036822.5,2093727.375,18,C23H23ClN6S;C24H20N2O4S;C22H18N6O2,-0.0457782992704439;-0.485055506177277;NA,0.00995033085316809;0.00995033085316809;0.00995033085316809,-1.03582796841728;-1.47510517532411;-1.47510517532411,[Cl-].CCN(CC[n+]1ccccc1)c2ccc(cc2)N=Nc3snc(n3)c4ccccc4;Nc1cccc(Oc2ccc(cc2)[S](=O)(=O)c3ccc(Oc4cccc(N)c4)cc3)c1;CC1=NN(c2cccc(O)c2)C(=O)C1N=Nc3ccc(cc3)N=Nc4ccccc4,16961;19448;16356,[M-H-H2O]-;[M]-;[M+Cl]-,0,0,0;0;-0.5,0;0.5;0,0;0;0,0,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,2,3,3,-1.03582796841728;-0.97510517532411;-1.97510517532411
434.1576843,8.43805,35364.75391,89571.39063,114977.4531,77222.34375,80196.33594,20504.47852,76123.73438,50830.64844,84145.83594,177875.0313,107869.8516,143330.7031,105638.1328,84901.36719,126600.9531,100,139073.8906,133151.9531,83459.78906,106643.125,65955.19531,72102.74219,63473.99219,72378.1875,10,C20H23BrN4O6,-4.090076862,-4.505621327,-8.595698189,CCOC(=O)c1cc(Br)c(N=Nc2ccc(cc2C)N(CCO)CCO)c(c1)[N+]([O-])=O,35405,[M-Br+O]-,0,0,0,0.5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,-8.095698189
434.1578064,8.45425,598966.5,888264.1875,698753.375,677157.125,1000396,1337761.375,841883.8125,862719.8125,1135278.5,960265,991292.8125,696162,737495.25,919374.25,727021,100,960213.75,1258582.75,523118.7813,1086444,718934.3125,640629.8125,670726.625,655629.125,6,C20H23BrN4O6,-4.090076862,-3.750014609,-8.840091471,CCOC(=O)c1cc(Br)c(N=Nc2ccc(cc2C)N(CCO)CCO)c(c1)[N+]([O-])=O,35405,[M-Br+O]-,0,0,0,0.5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,-8.340091471
434.1578064,8.45425,502271.75,642399.375,701628.8125,488353.9688,763374.125,1337761.375,841883.8125,431202.1875,512394.4375,763631.4375,991292.8125,450840.3125,737495.25,919374.25,623831,100,1064356.375,1258582.75,838741.625,569911.625,400761.1875,405689.4688,636125.8125,655629.125,6,C20H23BrN4O6,-4.090076862,-3.750014609,-7.840091471,CCOC(=O)c1cc(Br)c(N=Nc2ccc(cc2C)N(CCO)CCO)c(c1)[N+]([O-])=O,35405,[M-Br+O]-,0,0,0,0.5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,-7.340091471
434.175649,10.8689,178464.4063,62536.78125,47653.59766,545570.9375,182486.9219,323925.2813,28900.19727,144409.2031,73413.66406,149762.75,395137.7813,117482.3203,192307.7344,101155.5781,129652.4297,100,56281.14453,130660.3828,59483.30469,81546.92969,100,128491.2422,504938.3438,154772.4219,4,C20H27N3O3S,-4.602702617,0.009950331,-4.592752286,CCCCN(CCCC)c1ccc(cc1)N=Nc2ccc(cc2)[S](O)(=O)=O,19997,[M+CH2O2-H]-,0,0,0,0,0.34480908,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,-4.247943206
433.1720276,10.8689,236213.75,62536.78125,47653.59766,545570.9375,182486.9219,323925.2813,21537.20898,144409.2031,73413.66406,149762.75,395137.7813,117482.3203,192307.7344,101155.5781,129652.4297,100,56281.14453,130660.3828,59483.30469,81546.92969,100,128491.2422,504938.3438,154772.4219,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
434.1780192,8.221316667,186841.1875,213646.6719,230330.0938,185278.2031,226871.6875,210955.9375,229752,129192.2266,236594.125,291068.9375,229341.125,213264.4531,254134.3906,253005.9531,85980.92969,100,216339.375,243601.6875,246043.4219,109325.6641,160604.1719,220868.3594,180578.5938,204763.5156,10,C16H27N3O8;C21H24N8O4;C21H24N8O4,-4.60517018598809;-4.60517018598809;-4.60517018598809,0.00995033085316809;-1.932246993196;-1.932246993196,-4.59521985513492;-6.53741717918409;-6.53741717918409,CCC(C)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O.OCCN(CCO)CCO;Cc1c(N=Nc2ccc(cc2C#N)[N+]([O-])=O)c(N)nc(NCCCOCCCCO)c1C#N;Cc1c(N=Nc2ccc(cc2C#N)[N+]([O-])=O)c(NCCCOCCCCO)nc(N)c1C#N,12522;43427;43428,[M+CH2O2-H]-;[M-H-H2O]-;[M-H-H2O]-,0,0,0;0;0,1;0;0,0,0,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,0,3,3,-3.59521985513492;-6.53741717918409;-6.53741717918409
433.1757813,8.3088,186841.1875,213646.6719,230330.0938,185278.2031,226871.6875,210955.9375,229752,129192.2266,236594.125,291068.9375,229341.125,213264.4531,254134.3906,253005.9531,180574.0625,100,216339.375,243601.6875,246043.4219,395113.4375,160604.1719,220868.3594,180578.5938,204763.5156,20,C28H25N3O3;C15H34O7P2,-0.62034034577121;-4.60516803348936,-3.83964383256944;-1.98808131862865,-4.45998417834065;-6.59324935211801,CCN(CC)c1ccc2c(Oc3n(nc(C)c3C24OC(=O)c5ccccc45)c6ccccc6)c1;CC(C)CCO[P](O)(=O)O[P](=O)(OCCC(C)C)OCCC(C)C,18296;37241,[M-H-H2O]-;[M+CH2O2-H]-,0,0,0;0,0;1,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,2,-4.45998417834065;-5.59324935211801
433.1757813,8.3088,186841.1875,213646.6719,230330.0938,185278.2031,226871.6875,210955.9375,229752,129192.2266,236594.125,291068.9375,229341.125,213264.4531,254134.3906,12888.87305,180574.0625,100,216339.375,243601.6875,246043.4219,395113.4375,160604.1719,220868.3594,180578.5938,204763.5156,20,C28H25N3O3;C15H34O7P2,-0.62034034577121;-4.60516803348936,-3.83964383256944;-1.98808131862865,-4.45998417834065;-6.59324935211801,CCN(CC)c1ccc2c(Oc3n(nc(C)c3C24OC(=O)c5ccccc45)c6ccccc6)c1;CC(C)CCO[P](O)(=O)O[P](=O)(OCCC(C)C)OCCC(C)C,18296;37241,[M-H-H2O]-;[M+CH2O2-H]-,0,0,0;0,0;1,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,2,-4.45998417834065;-5.59324935211801
433.1757813,8.3088,186841.1875,213646.6719,230330.0938,185278.2031,27780.12305,210955.9375,229752,129192.2266,236594.125,258791.0313,229341.125,11183.62109,254134.3906,253005.9531,180574.0625,100,216339.375,243601.6875,246043.4219,395113.4375,160604.1719,220868.3594,180578.5938,204763.5156,20,C28H25N3O3;C15H34O7P2,-0.62034034577121;-4.60516803348936,-3.83964383256944;-1.98808131862865,-4.45998417834065;-6.59324935211801,CCN(CC)c1ccc2c(Oc3n(nc(C)c3C24OC(=O)c5ccccc45)c6ccccc6)c1;CC(C)CCO[P](O)(=O)O[P](=O)(OCCC(C)C)OCCC(C)C,18296;37241,[M-H-H2O]-;[M+CH2O2-H]-,0,0,0;0,0;1,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,2,-4.45998417834065;-5.59324935211801
434.184021,10.0739,100,100,306335.375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,14120.16992,3,C30H28O4;C25H26N4O,-0.00557684382583126;-0.115517125343368,0.00995033085316809;-3.91685704905001,0.504373487027337;-4.78237417439337,CC(C)COC(=O)c1ccc2c3cccc4c(ccc(c5cccc1c25)c34)C(=O)OCC(C)C;Nc1ccccc1.Nc2ccc(cc2)C(O)(c3ccc(N)cc3)c4ccc(N)cc4,9371;26631,[M-H-H2O]-;[M+Cl]-,;0;0,0,0;-0.5,0;0,0.253902749787683;0.501679192957701,0,2,2,2,1,2,0,2,2,2,2,2,2,2,1,2,2,2,1,0.75827623681502;-4.78069498143567
434.2625732,13.71978333,374591.0313,157755.0938,334629.125,403094.7813,998991.75,122903.7266,231088.0156,89323.40625,54845.61328,427886.6563,90178.6875,236976.3125,127596.9688,65641.46094,79516.36719,100,909505.9375,327156.4063,88344.89063,57999.67188,472537.75,311437.75,775770.5,328087.9375,5,C24H36O4,0.00051916,0.009950331,0.578037059,CCCCC(CC)COC(=O)C=C.CC(=C)C(O)=O.Cc1ccccc1C=C,41378,[M+CH2O2-H]-,;0.5,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1.978037059
434.2626241,13.6347,374591.0313,157755.0938,334629.125,449101,689218.6875,122903.7266,135986.8906,83471.11719,54845.61328,427886.6563,148169.4844,236976.3125,127596.9688,65641.46094,79516.36719,100,708295.875,195292.9375,88344.89063,57999.67188,472537.75,311437.75,775770.5,418050.0313,23,C24H36O4,0.005375742,0.009950331,0.563713169,CCCCC(CC)COC(=O)C=C.CC(=C)C(O)=O.Cc1ccccc1C=C,41378,[M+CH2O2-H]-,;0.5,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1.963713169
434.2888997,11.383,100,100,100,100,100,74813.60156,100,100,100,300850.9688,100,100,100,100,100,100,319630.8438,100,100,100,100,100,100,100,17,C22H42O8,-0.028470791,0.009950331,0.18147954,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,4137,[M]-,0,0,0,0.5,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0.68147954
434.2994893,14.32573333,71477.78906,36605.48828,85694.88281,62973.51172,563181.1875,45711.94141,36665.53125,27020.08594,8782.771484,132122.6094,21689.43164,39110.71484,23768.98633,25221.9043,12509.80762,100,122542.25,71878.80469,9272.431641,15895.11133,53655.79688,70386.78906,29901.35547,91260.15625,5,C26H42O5,0.00699179,0.009950331,0.921704026,CCCCCCCCCCCCC(Oc1ccc(OC(C)=O)c(c1)C(C)(C)C)C(O)=O,20768,[M-H]-,;0.5,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,3.321704026
433.2963257,14.32573333,71477.78906,36605.48828,85694.88281,62973.51172,563181.1875,47827.33203,36665.53125,27020.08594,8782.771484,132122.6094,21689.43164,39110.71484,23768.98633,25221.9043,12509.80762,100,122542.25,71878.80469,9272.431641,15895.11133,53655.79688,70386.78906,29901.35547,91260.15625,5,C26H42O5,0.007743919,0.009950331,0.827218059,CCCCCCCCCCCCC(Oc1ccc(OC(C)=O)c(c1)C(C)(C)C)C(O)=O,20768,[M-H]-,;0.5,0,0,1,0.294870966,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,2.522089025
434.3189901,12.10293333,20070.18359,100,18268.22266,12433.37305,41578.19141,57451.53516,16042.41797,46008.79297,12171.26367,100,804066.75,100,12897.47559,38806.67188,100,100,17250.63672,40809.02344,17738.52148,34572.60938,18832.6875,16305.10645,18408.84766,18445.39063,11,C24H52BrN,-0.530896789,0.009950331,-0.092375029,[Br-].CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,11168,[M-H]-,0,0,-0.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.407624971
434.3365377,12.0912,49063.14844,53785.62891,17467.87695,18411.06445,64647.45313,79277.13281,16633.95117,10890.77539,7695.46582,122987.3203,15813.96875,100,22466.22266,54039.83594,23484.30078,100,103347.1328,27842.22266,100,14159.83691,18235.94531,20890.0332,72822.74219,94958.71875,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
434.3388672,12.74565,36394.58203,48162.91797,46893.43359,46124.3125,57720.70313,81435.09375,14404.24609,11568.56738,8128.983398,69324.72656,17892.00391,17378.95703,41780.29297,54039.83594,25240.59766,100,91826.60938,34841.38281,14660.66211,15969.62012,46507,39527.14063,68633.67969,125233.7031,24,C25H45N3O3,-0.026906254,0.009950331,-1.016955923,CCCCCCCCCCCCN1C(=O)NC2(CC(C)(C)N(C(C)=O)C(C)(C)C2)C1=O,43911,[M-H]-,0,0,-0.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-0.516955923
434.400411,14.0186,100,39161.9375,100,100,100,100,100,100,100,29695.53516,100,100,100,16134.29785,100,100,109134.4922,100,100,100,100,100,64110.82031,89213.16406,17,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
434.3998108,15.63,100,2197.312988,100,100,2650.595459,50724.48828,100,100,100,104389.1406,100,100,100,100,100,100,25070.21875,100,100,100,100,4113.996094,100,12423.92578,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
434.400411,14.0186,100,39161.9375,100,100,100,100,100,100,100,29695.53516,100,100,100,16134.29785,100,100,109134.4922,100,100,100,100,100,64110.82031,89213.16406,17,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
434.4096069,13.14615,51167.59766,41080.60156,52954.46484,47056.28125,42857.03906,79853.6875,50044.96484,46280.09766,43160.39063,25635.26563,62200.51563,45829.63672,52239.27344,57901.48828,37510.00781,100,75990.875,118920.3438,57815.30078,60294.46484,44372.49609,43758.22656,52473.73438,58647.4375,18,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
434.4096069,13.14615,51167.59766,41080.60156,52954.46484,47056.28125,42857.03906,79853.6875,50044.96484,46280.09766,43160.39063,25635.26563,62200.51563,45829.63672,52239.27344,57901.48828,37510.00781,100,75990.875,118920.3438,57815.30078,60294.46484,44372.49609,43758.22656,52473.73438,58647.4375,18,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
434.4096069,13.14615,51167.59766,41080.60156,52954.46484,47056.28125,42857.03906,79853.6875,50044.96484,46280.09766,43160.39063,22093.67188,62200.51563,45829.63672,52239.27344,57901.48828,15590.18848,100,75990.875,118920.3438,57815.30078,60294.46484,44372.49609,43758.22656,52473.73438,58647.4375,18,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
432.8670959,9.159916667,69849.48438,100,100,1023482.688,31223.16992,100,100,319477.9375,100,100,100,100,100,8043.371582,100,100,100,100,100,18610.36914,100,1049767.25,8414.873047,100,22,C9H15Cl6O4P;C9H15Cl6O4P;C9H9I2NO3,-0.000110882454116218;-0.000110882454116218;-4.58280087498574,-4.1223642922461;-4.1223642922461;-3.73159128432746,-4.12247517470021;-4.12247517470021;-8.3143921593132,ClCC(Cl)CO[P](=O)(OCC(Cl)CCl)OCC(Cl)CCl;ClCC(Cl)CO[P](=O)(OC(CCl)CCl)OC(CCl)CCl;N[C@@H](Cc1cc(I)c(O)c(I)c1)C(O)=O,946;28212;4346,[M-H]-;[M-H]-;[M]-,0,0,-0.5;-0.5;0,1;1;0.5,0,0,3,3,3,3,3,3,3,3,3,3,3,0,3,2,3,2,3,3,-3.62247517470021;-3.62247517470021;-7.8143921593132
432.9394836,11.626,53176.73438,17713.95703,15507.91992,45655.10156,19361.41016,71137.13281,100,23999.89844,7219.670898,21962.00391,21757.73438,40236.97656,14459.31055,10968.13574,100,100,15067.80762,422225.4375,50878.43359,47749.98047,13893.60059,59087.54297,55895.22266,23478.6543,18,C15H8Cl4N4O3,-0.99508239,-2.787029424,-3.782111814,[O-][N+](=O)c1ccc(Cl)c(NC2=NN(C(=O)C2)c3c(Cl)cc(Cl)cc3Cl)c1,19579,[M]-,0,0,0,0.5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,-3.282111814
432.9394836,11.626,53176.73438,17713.95703,15507.91992,45655.10156,19361.41016,71137.13281,100,23999.89844,7219.670898,21962.00391,21757.73438,40236.97656,14459.31055,10968.13574,100,100,15067.80762,406396.875,50878.43359,47749.98047,13893.60059,59087.54297,55895.22266,23478.6543,18,C15H8Cl4N4O3,-0.99508239,-2.787029424,-3.782111814,[O-][N+](=O)c1ccc(Cl)c(NC2=NN(C(=O)C2)c3c(Cl)cc(Cl)cc3Cl)c1,19579,[M]-,0,0,0,0.5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,-3.282111814
434.9547831,11.37786667,255112.75,57384.33203,107426.4609,307868.4375,98493.46094,349866.125,12009.54883,82856.17188,54988.24219,140688.1094,85126.52344,116580.6953,96717.63281,119918.0547,62143.53125,100,57813.09375,2702466.25,247636.4063,207916.25,58852.57422,428231.0313,264024.625,135909.1875,18,C14H12N2O6S3,-4.58732766,0.009950331,-4.57737733,Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(N)c(c3)[S](O)(=O)=O,12126,[M+Cl]-,;0,0,-0.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,-4.07737733
434.9547831,11.37786667,255112.75,57384.33203,88160.44531,307868.4375,98493.46094,349866.125,12903.43164,82856.17188,54988.24219,140688.1094,85126.52344,116580.6953,96717.63281,119918.0547,62143.53125,100,71574.99219,2224542,247636.4063,207916.25,58852.57422,428231.0313,248491.4531,135909.1875,18,C14H12N2O6S3,-4.58732766,0.009950331,-4.910710663,Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(N)c(c3)[S](O)(=O)=O,12126,[M+Cl]-,;0,0,-0.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,-4.410710663
434.9547831,11.37786667,224292.7969,57384.33203,107426.4609,307868.4375,98493.46094,349866.125,12903.43164,82856.17188,54988.24219,140688.1094,85126.52344,116580.6953,96717.63281,119918.0547,57051.99609,100,71574.99219,2410235.25,247636.4063,195937.0313,58852.57422,428231.0313,264024.625,135909.1875,18,C14H12N2O6S3,-4.58732766,0.009950331,-4.910710663,Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(N)c(c3)[S](O)(=O)=O,12126,[M+Cl]-,;0,0,-0.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,-4.410710663
432.9653931,13.70871667,19663.79297,100,49373.51172,74753.625,296610.1563,568162.375,100,175188.3906,100,100,100,100,100,100,100,100,39897.06641,100,100,96471.75781,20930.58594,19050.8418,91723.15625,13300.35156,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
432.9835205,11.48076667,171964.3906,32991.29297,75619.57031,145999.8438,64654.41016,152854.875,100,55242.30078,38947.50781,127506.2891,41532.04297,104089.0234,59372.98047,43659.12109,54975.58984,100,42608.10547,1516752,113195.6875,66790.77344,37346.89453,277937.1563,198137.1563,30263.75586,18,C13H21IN2S2,-1.275981048,-4.535636712,-6.81161776,[I-].CCN\1CCSC1=C/C=CC2=[N+](CC)CCS2,7549,[M+Cl]-,0,0,-0.5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-7.31161776
432.9835205,11.48076667,171964.3906,32991.29297,75619.57031,145999.8438,64654.41016,202263.5625,100,55242.30078,38947.50781,127506.2891,41532.04297,104089.0234,59372.98047,43659.12109,54975.58984,100,42608.10547,1516752,113195.6875,93677.96094,37346.89453,316546,72915.14063,86684.92969,18,C13H21IN2S2,-1.275981048,-4.535636712,-6.81161776,[I-].CCN\1CCSC1=C/C=CC2=[N+](CC)CCS2,7549,[M+Cl]-,0,0,-0.5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-7.31161776
