mz,ms1score,,,,,,,,,,,,,,,ms1score,ms1score,Bins,,Bin,Frequency,,,
482.5869954,1.019112117,,,,,,,,,,,,,,,-0.475364194,-0.5,,,,,,,
480.7084351,0.017378164,-2.020897703,-4.595219855,,,,,,,,,,,,,-0.475364194,-0.5,,,,,,,
480.7084351,0.017378164,-2.020897703,-4.595219855,,,,,,,,,,,,,-0.47535285,-0.5,,,,,,,
482.8811239,0,,,,,,,,,,,,,,,-0.47535285,-0.5,,,,,,,
482.8811239,0,,,,,,,,,,,,,,,-0.47535285,-0.5,,,,,,,
482.9126282,0,,,,,,,,,,,,,,,-0.475320605,-0.5,,,,,,,
482.9126282,0,,,,,,,,,,,,,,,-0.475316449,-0.5,,,,,,,
482.9126282,0,,,,,,,,,,,,,,,-0.475253449,-0.5,,,,,,,
480.9316406,0,,,,,,,,,,,,,,,-0.475253449,-0.5,,,,,,,
482.931488,0,,,,,,,,,,,,,,,-0.475170409,-0.5,,,,,,,
482.931488,0,,,,,,,,,,,,,,,-0.475045368,-0.5,,,,,,,
482.9350586,0,,,,,,,,,,,,,,,-0.475045368,-0.5,,,,,,,
482.931488,0,,,,,,,,,,,,,,,-0.475029673,-0.5,,,,,,,
482.9350586,0,,,,,,,,,,,,,,,-0.474970589,-0.5,,,,,,,
482.9469808,0,,,,,,,,,,,,,,,-0.474970589,-0.5,,,,,,,
482.9546611,0,,,,,,,,,,,,,,,-0.474906089,-0.5,,,,,,,
480.9572449,-1.326252355,,,,,,,,,,,,,,,-0.474906089,-0.5,,,,,,,
480.9572449,-1.326252355,,,,,,,,,,,,,,,-0.474877655,-0.5,,,,,,,
482.9569397,0,,,,,,,,,,,,,,,-0.474877655,-0.5,,,,,,,
480.9724426,0,,,,,,,,,,,,,,,-0.474806425,-0.5,,,,,,,
480.9724426,0,,,,,,,,,,,,,,,-0.474658665,-0.5,,,,,,,
480.9951782,0,,,,,,,,,,,,,,,-0.474658665,-0.5,,,,,,,
483.0310669,0.615120435,,,,,,,,,,,,,,,-0.474658665,-0.5,,,,,,,
483.0310669,0.615120435,,,,,,,,,,,,,,,-0.474658665,-0.5,,,,,,,
483.0310669,0.615120435,,,,,,,,,,,,,,,-0.474658665,-0.5,,,,,,,
483.0651347,0,,,,,,,,,,,,,,,-0.474631217,-0.5,,,,,,,
483.0835164,0.216768992,-4.250541045,-4.582094019,,,,,,,,,,,,,-0.474631217,-0.5,,,,,,,
483.0835164,-1.783231008,-4.582094019,-6.250541045,,,,,,,,,,,,,-0.474526177,-0.5,,,,,,,
483.0835164,-1.783231008,-4.582094019,-6.250541045,,,,,,,,,,,,,-0.474477895,-0.5,,,,,,,
483.0836283,-1.783359976,-5.859472205,,,,,,,,,,,,,,-0.474477895,-0.5,,,,,,,
483.1811015,0,,,,,,,,,,,,,,,-0.474450325,-0.5,,,,,,,
483.1811015,0,,,,,,,,,,,,,,,-0.474450325,-0.5,,,,,,,
483.2018127,-3.944987705,,,,,,,,,,,,,,,-0.474450325,-0.5,,,,,,,
483.2589417,-1.540236366,,,,,,,,,,,,,,,-0.474429742,-0.5,,,,,,,
483.2589417,-1.540236366,,,,,,,,,,,,,,,-0.474364089,-0.5,,,,,,,
483.2984721,-5.449312398,,,,,,,,,,,,,,,-0.47434259,-0.5,,,,,,,
483.3111369,0.966461258,-3.13072916,,,,,,,,,,,,,,-0.47434259,-0.5,,,,,,,
483.3479207,-1.037199868,-1.037199868,-1.037199868,,,,,,,,,,,,,-0.474288619,-0.5,,,,,,,
483.3690389,0.733125073,-3.739752985,-4.944376191,,,,,,,,,,,,,-0.474288619,-0.5,,,,,,,
483.4417928,0,,,,,,,,,,,,,,,-0.47428201,-0.5,,,,,,,
482.5874023,-0.5781736,,,,,,,,,,,,,,,-0.474268732,-0.5,,,,,,,
482.5874023,-0.1781736,,,,,,,,,,,,,,,-0.474268732,-0.5,,,,,,,
482.7055054,0.306051149,0.306051149,,,,,,,,,,,,,,-0.474245085,-0.5,,,,,,,
482.9291077,0,,,,,,,,,,,,,,,-0.47422108,-0.5,,,,,,,
483.9350993,0,,,,,,,,,,,,,,,-0.47422108,-0.5,,,,,,,
483.9621989,0,,,,,,,,,,,,,,,-0.474209647,-0.5,,,,,,,
481.9645691,0,,,,,,,,,,,,,,,-0.474209647,-0.5,,,,,,,
483.9629415,0,,,,,,,,,,,,,,,-0.474209647,-0.5,,,,,,,
483.9758708,0,,,,,,,,,,,,,,,-0.474209647,-0.5,,,,,,,
483.9766541,0,,,,,,,,,,,,,,,-0.474209647,-0.5,,,,,,,
483.9763387,0,,,,,,,,,,,,,,,-0.474209647,-0.5,,,,,,,
482.0237122,-2.134047938,-2.22803157,,,,,,,,,,,,,,-0.474209647,-0.5,,,,,,,
482.0237122,-2.22803157,-2.276905081,,,,,,,,,,,,,,-0.474201463,-0.5,,,,,,,
483.0310974,-1.485289267,,,,,,,,,,,,,,,-0.47410076,-0.5,,,,,,,
484.0346375,-0.974415264,-2.627306786,,,,,,,,,,,,,,-0.474054591,-0.5,,,,,,,
484.0346375,-0.974415264,-2.627306786,,,,,,,,,,,,,,-0.474054591,-0.5,,,,,,,
483.0312195,0.515571847,,,,,,,,,,,,,,,-0.474027587,-0.5,,,,,,,
483.0310974,0.514710733,,,,,,,,,,,,,,,-0.471741099,-0.5,,,,,,,
482.0759277,0,,,,,,,,,,,,,,,-0.471741099,-0.5,,,,,,,
482.0759277,0,,,,,,,,,,,,,,,-0.471741099,-0.5,,,,,,,
484.2062073,0,,,,,,,,,,,,,,,-0.470204559,-0.5,,,,,,,
484.2062073,0,,,,,,,,,,,,,,,-0.470201361,-0.5,,,,,,,
484.326711,0,,,,,,,,,,,,,,,-0.470201361,-0.5,,,,,,,
484.372762,0.727055519,-2.901338196,,,,,,,,,,,,,,-0.465310756,-0.5,,,,,,,
484.4491374,0,,,,,,,,,,,,,,,-0.463246352,-0.5,,,,,,,
484.4491374,0,,,,,,,,,,,,,,,-0.456111295,-0.5,,,,,,,
482.5874023,0.619135393,,,,,,,,,,,,,,,-0.444140618,-0.4,,,,,,,
482.5874023,1.019135393,,,,,,,,,,,,,,,-0.443377547,-0.4,,,,,,,
482.5874023,1.019135393,,,,,,,,,,,,,,,-0.432458398,-0.4,,,,,,,
482.7058105,0.007694493,0.007694493,,,,,,,,,,,,,,-0.432458398,-0.4,,,,,,,
482.7058105,0.007694493,0.007694493,,,,,,,,,,,,,,-0.428728582,-0.4,,,,,,,
482.7058105,0.007694493,0.007694493,,,,,,,,,,,,,,-0.42764817,-0.4,,,,,,,
484.8394979,-9.345918584,,,,,,,,,,,,,,,-0.42585948,-0.4,,,,,,,
484.8394979,-7.345918584,,,,,,,,,,,,,,,-0.425397534,-0.4,,,,,,,
482.881012,0,,,,,,,,,,,,,,,-0.425397534,-0.4,,,,,,,
482.881012,0,,,,,,,,,,,,,,,-0.425397534,-0.4,,,,,,,
484.9101664,0,,,,,,,,,,,,,,,-0.425397534,-0.4,,,,,,,
484.9101664,0,,,,,,,,,,,,,,,-0.417582873,-0.4,,,,,,,
484.9101664,0,,,,,,,,,,,,,,,-0.417582873,-0.4,,,,,,,
484.9101664,0,,,,,,,,,,,,,,,-0.405295042,-0.4,,,,,,,
482.9291077,0,,,,,,,,,,,,,,,-0.400025002,-0.4,,,,,,,
482.9316101,0,,,,,,,,,,,,,,,-0.400025002,-0.4,,,,,,,
482.9316101,0,,,,,,,,,,,,,,,-0.400025002,-0.4,,,,,,,
482.9316101,0,,,,,,,,,,,,,,,-0.399406239,-0.4,,,,,,,
482.947113,0,,,,,,,,,,,,,,,-0.398517612,-0.4,,,,,,,
482.9570618,0,,,,,,,,,,,,,,,-0.398517612,-0.4,,,,,,,
482.9570618,0,,,,,,,,,,,,,,,-0.396388094,-0.4,,,,,,,
483.9624634,0,,,,,,,,,,,,,,,-0.394797185,-0.4,,,,,,,
483.9624634,0,,,,,,,,,,,,,,,-0.394797185,-0.4,,,,,,,
483.9767456,0,,,,,,,,,,,,,,,-0.393888969,-0.4,,,,,,,
483.9767456,0,,,,,,,,,,,,,,,-0.392597687,-0.4,,,,,,,
483.9760437,0,,,,,,,,,,,,,,,-0.381884449,-0.4,,,,,,,
483.0310974,0.964646125,,,,,,,,,,,,,,,-0.381884449,-0.4,,,,,,,
483.0310974,0.964646125,,,,,,,,,,,,,,,-0.381884449,-0.4,,,,,,,
483.0312195,0.711036213,,,,,,,,,,,,,,,-0.381884449,-0.4,,,,,,,
483.0825195,-0.016537059,-2.907978954,-7.947272174,,,,,,,,,,,,,-0.380953089,-0.4,,,,,,,
483.0825195,-0.016537059,-2.907978954,-5.947272174,,,,,,,,,,,,,-0.380953089,-0.4,,,,,,,
483.0825195,-0.016537059,-2.907978954,-5.947272174,,,,,,,,,,,,,-0.380953089,-0.4,,,,,,,
485.1812541,0,,,,,,,,,,,,,,,-0.380953089,-0.4,,,,,,,
485.1812541,0,,,,,,,,,,,,,,,-0.377477347,-0.4,,,,,,,
485.1817322,0,,,,,,,,,,,,,,,-0.374780325,-0.4,,,,,,,
485.1973165,-3.480126531,,,,,,,,,,,,,,,-0.374780325,-0.4,,,,,,,
485.2699992,0,,,,,,,,,,,,,,,-0.369593838,-0.4,,,,,,,
485.3631287,0,,,,,,,,,,,,,,,-0.369250879,-0.4,,,,,,,
485.3631287,0,,,,,,,,,,,,,,,-0.366819839,-0.4,,,,,,,
485.3631287,0,,,,,,,,,,,,,,,-0.366819839,-0.4,,,,,,,
484.5853271,-0.050148323,,,,,,,,,,,,,,,-0.366819839,-0.4,,,,,,,
484.5853271,-0.050148323,,,,,,,,,,,,,,,-0.366367541,-0.4,,,,,,,
484.5853271,-0.050148323,,,,,,,,,,,,,,,-0.363239773,-0.4,,,,,,,
484.5853271,-0.050148323,,,,,,,,,,,,,,,-0.359867066,-0.4,,,,,,,
483.7088928,-0.212026678,-0.212026678,,,,,,,,,,,,,,-0.359867066,-0.4,,,,,,,
483.8843384,0,,,,,,,,,,,,,,,-0.357712812,-0.4,,,,,,,
483.9195251,0,,,,,,,,,,,,,,,-0.357712812,-0.4,,,,,,,
484.9258118,0,,,,,,,,,,,,,,,-0.357341881,-0.4,,,,,,,
484.9286194,0,,,,,,,,,,,,,,,-0.357341881,-0.4,,,,,,,
484.9283447,0,,,,,,,,,,,,,,,-0.356415035,-0.4,,,,,,,
483.9637756,0,,,,,,,,,,,,,,,-0.352066835,-0.4,,,,,,,
483.9646301,0,,,,,,,,,,,,,,,-0.345756342,-0.3,,,,,,,
484.9660339,0,,,,,,,,,,,,,,,-0.345756342,-0.3,,,,,,,
485.9924927,0,,,,,,,,,,,,,,,-0.335653016,-0.3,,,,,,,
485.9924927,0,,,,,,,,,,,,,,,-0.335653016,-0.3,,,,,,,
485.9924927,0,,,,,,,,,,,,,,,-0.334892514,-0.3,,,,,,,
485.9924927,0,,,,,,,,,,,,,,,-0.331341619,-0.3,,,,,,,
484.0205383,-0.171579417,-0.51451501,,,,,,,,,,,,,,-0.331341619,-0.3,,,,,,,
485.0279541,0.616740318,-0.150471093,,,,,,,,,,,,,,-0.328330775,-0.3,,,,,,,
484.0344543,-0.974415264,-4.125167166,,,,,,,,,,,,,,-0.327592247,-0.3,,,,,,,
485.0279541,0.616740318,-0.150471093,,,,,,,,,,,,,,-0.325707166,-0.3,,,,,,,
486.0415751,0.507083146,,,,,,,,,,,,,,,-0.325707166,-0.3,,,,,,,
486.0415751,0.257083146,,,,,,,,,,,,,,,-0.325216789,-0.3,,,,,,,
484.072937,0,,,,,,,,,,,,,,,-0.324544197,-0.3,,,,,,,
485.1812439,0,,,,,,,,,,,,,,,-0.324544197,-0.3,,,,,,,
486.1848755,0,,,,,,,,,,,,,,,-0.324544197,-0.3,,,,,,,
486.1852824,0,,,,,,,,,,,,,,,-0.324544197,-0.3,,,,,,,
486.3557129,0,,,,,,,,,,,,,,,-0.324544197,-0.3,,,,,,,
486.355957,0,,,,,,,,,,,,,,,-0.323465424,-0.3,,,,,,,
486.366394,0,,,,,,,,,,,,,,,-0.322341908,-0.3,,,,,,,
486.366394,0,,,,,,,,,,,,,,,-0.322341908,-0.3,,,,,,,
486.4165548,-0.530731501,-0.530731501,,,,,,,,,,,,,,-0.321982376,-0.3,,,,,,,
486.4656881,0,,,,,,,,,,,,,,,-0.317641288,-0.3,,,,,,,
486.4662272,0,,,,,,,,,,,,,,,-0.317641288,-0.3,,,,,,,
486.4662272,0,,,,,,,,,,,,,,,-0.315306834,-0.3,,,,,,,
486.5828349,1.019168031,,,,,,,,,,,,,,,-0.315306834,-0.3,,,,,,,
484.5853271,1.018307093,,,,,,,,,,,,,,,-0.315306834,-0.3,,,,,,,
484.5853271,0.68497376,,,,,,,,,,,,,,,-0.315217782,-0.3,,,,,,,
484.7037964,0.005055983,0.005055983,,,,,,,,,,,,,,-0.315217782,-0.3,,,,,,,
484.7037964,0.005055983,0.005055983,,,,,,,,,,,,,,-0.315217782,-0.3,,,,,,,
484.7037964,0.005055983,0.005055983,,,,,,,,,,,,,,-0.315217782,-0.3,,,,,,,
484.8391724,0,,,,,,,,,,,,,,,-0.314963626,-0.3,,,,,,,
484.8791809,0,,,,,,,,,,,,,,,-0.314963626,-0.3,,,,,,,
484.8791809,0,,,,,,,,,,,,,,,-0.314963626,-0.3,,,,,,,
484.9106445,0,,,,,,,,,,,,,,,-0.314963626,-0.3,,,,,,,
484.9258118,0,,,,,,,,,,,,,,,-0.313969088,-0.3,,,,,,,
486.9254456,0,,,,,,,,,,,,,,,-0.313969088,-0.3,,,,,,,
484.9286194,0,,,,,,,,,,,,,,,-0.313969088,-0.3,,,,,,,
484.9286194,0,,,,,,,,,,,,,,,-0.313969088,-0.3,,,,,,,
484.9442749,0,,,,,,,,,,,,,,,-0.313770569,-0.3,,,,,,,
484.9541321,0,,,,,,,,,,,,,,,-0.313588344,-0.3,,,,,,,
484.9541321,0,,,,,,,,,,,,,,,-0.313520518,-0.3,,,,,,,
484.9541321,0,,,,,,,,,,,,,,,-0.310943088,-0.3,,,,,,,
485.0279541,0.924990083,-0.322341908,,,,,,,,,,,,,,-0.307491398,-0.3,,,,,,,
485.0279541,0.424990083,-0.322341908,,,,,,,,,,,,,,-0.307491398,-0.3,,,,,,,
487.0487467,-4.059112493,,,,,,,,,,,,,,,-0.299051582,-0.3,,,,,,,
487.04953,0.790100059,,,,,,,,,,,,,,,-0.296718601,-0.3,,,,,,,
487.1165771,-1.60638247,-0.174450388,,,,,,,,,,,,,,-0.296661885,-0.3,,,,,,,
487.1165771,-1.60638247,-0.007783721,,,,,,,,,,,,,,-0.290785149,-0.3,,,,,,,
487.1655172,-0.982472681,-0.994258914,-5.161908365,-5.161908365,-5.481707072,,,,,,,,,,,-0.287543751,-0.3,,,,,,,
487.1646932,-4.675774699,-5.54980281,,,,,,,,,,,,,,-0.283339982,-0.3,,,,,,,
487.1655172,-0.327592247,-0.982472681,-4.495241698,-4.495241698,-5.481707072,,,,,,,,,,,-0.281752962,-0.3,,,,,,,
487.1654867,-0.981954823,-0.986800438,-5.279774003,-5.279774003,-5.526224034,,,,,,,,,,,-0.27998933,-0.3,,,,,,,
487.1776937,-3.064120882,,,,,,,,,,,,,,,-0.27998933,-0.3,,,,,,,
487.1776937,-3.001620882,,,,,,,,,,,,,,,-0.27998933,-0.3,,,,,,,
487.1776937,-3.001620882,,,,,,,,,,,,,,,-0.275029191,-0.3,,,,,,,
487.2020671,-3.617863168,,,,,,,,,,,,,,,-0.275029191,-0.3,,,,,,,
487.2020671,-5.617863168,,,,,,,,,,,,,,,-0.274788776,-0.3,,,,,,,
487.2722473,-5.789458854,-4.55737016,,,,,,,,,,,,,,-0.269817331,-0.3,,,,,,,
487.2705383,0,,,,,,,,,,,,,,,-0.265184278,-0.3,,,,,,,
487.2722473,-5.789458854,-4.55737016,,,,,,,,,,,,,,-0.265022097,-0.3,,,,,,,
487.2722473,-5.789458854,-4.55737016,,,,,,,,,,,,,,-0.265022097,-0.3,,,,,,,
487.2722473,-5.789458854,-4.55737016,,,,,,,,,,,,,,-0.262289738,-0.3,,,,,,,
487.2705383,0,,,,,,,,,,,,,,,-0.262289738,-0.3,,,,,,,
487.2984111,0.958208819,0.958208819,,,,,,,,,,,,,,-0.259416072,-0.3,,,,,,,
487.3059896,0,,,,,,,,,,,,,,,-0.252248724,-0.3,,,,,,,
487.3068136,0,,,,,,,,,,,,,,,-0.252248724,-0.3,,,,,,,
487.4153748,0,,,,,,,,,,,,,,,-0.247525649,-0.2,,,,,,,
486.5830688,-0.561679376,,,,,,,,,,,,,,,-0.247525649,-0.2,,,,,,,
486.5830688,0.438320624,,,,,,,,,,,,,,,-0.246339787,-0.2,,,,,,,
485.8824768,0,,,,,,,,,,,,,,,-0.245523901,-0.2,,,,,,,
486.8769226,0,,,,,,,,,,,,,,,-0.237736433,-0.2,,,,,,,
486.9255981,0,,,,,,,,,,,,,,,-0.237736433,-0.2,,,,,,,
486.9255981,0,,,,,,,,,,,,,,,-0.235970241,-0.2,,,,,,,
485.9614868,-6.353383573,,,,,,,,,,,,,,,-0.235897371,-0.2,,,,,,,
487.9705098,0,,,,,,,,,,,,,,,-0.235636976,-0.2,,,,,,,
487.9705098,0,,,,,,,,,,,,,,,-0.233034207,-0.2,,,,,,,
487.9803365,0,,,,,,,,,,,,,,,-0.233034207,-0.2,,,,,,,
487.9803365,0,,,,,,,,,,,,,,,-0.231431949,-0.2,,,,,,,
487.9803365,0,,,,,,,,,,,,,,,-0.231198458,-0.2,,,,,,,
487.9803365,0,,,,,,,,,,,,,,,-0.230527843,-0.2,,,,,,,
487.9803365,0,,,,,,,,,,,,,,,-0.226848859,-0.2,,,,,,,
487.9803365,0,,,,,,,,,,,,,,,-0.226397148,-0.2,,,,,,,
486.0308228,-4.439317866,,,,,,,,,,,,,,,-0.226397148,-0.2,,,,,,,
487.0241394,-4.008589688,-4.008589688,,,,,,,,,,,,,,-0.22544339,-0.2,,,,,,,
488.0385946,-6.959647275,-7.668310933,,,,,,,,,,,,,,-0.224366876,-0.2,,,,,,,
488.0537109,-3.947654716,,,,,,,,,,,,,,,-0.219087077,-0.2,,,,,,,
488.1211853,-1.075137587,-1.02970695,-3.773456619,-6.010953231,,,,,,,,,,,,-0.217780432,-0.2,,,,,,,
488.1211853,-0.725137587,-0.67970695,-3.590123285,-5.927619898,,,,,,,,,,,,-0.212026678,-0.2,,,,,,,
488.1211853,-0.725137587,-0.67970695,-3.590123285,-5.927619898,,,,,,,,,,,,-0.212026678,-0.2,,,,,,,
488.1299744,-0.203446987,-4.172620615,,,,,,,,,,,,,,-0.210131342,-0.2,,,,,,,
488.1299744,-0.003446987,-4.172620615,,,,,,,,,,,,,,-0.210131342,-0.2,,,,,,,
487.1654358,-1.710471969,-1.71952557,-6.160328971,-6.15127537,,,,,,,,,,,,-0.210131342,-0.2,,,,,,,
487.1654358,-1.710471969,-1.71952557,-6.160328971,-6.15127537,,,,,,,,,,,,-0.210131342,-0.2,,,,,,,
487.1654358,-1.710471969,-1.71952557,-6.160328971,-6.15127537,,,,,,,,,,,,-0.207923972,-0.2,,,,,,,
488.1849569,-4.101729507,-4.155449949,-3.603399172,-5.634616949,,,,,,,,,,,,-0.203446987,-0.2,,,,,,,
487.2019958,-5.404754981,,,,,,,,,,,,,,,-0.202634051,-0.2,,,,,,,
488.2319845,0,,,,,,,,,,,,,,,-0.199551544,-0.2,,,,,,,
488.2319845,0,,,,,,,,,,,,,,,-0.199551544,-0.2,,,,,,,
488.2892965,-2.959025155,-2.959025155,-3.147136098,-3.485733287,,,,,,,,,,,,-0.199551544,-0.2,,,,,,,
488.3021851,-0.199551544,-0.199551544,,,,,,,,,,,,,,-0.199551544,-0.2,,,,,,,
488.3021851,-0.199551544,-0.199551544,,,,,,,,,,,,,,-0.195103001,-0.2,,,,,,,
488.3717143,0,,,,,,,,,,,,,,,-0.194617644,-0.2,,,,,,,
488.3719381,0,,,,,,,,,,,,,,,-0.193311551,-0.2,,,,,,,
488.371755,0,,,,,,,,,,,,,,,-0.191251701,-0.2,,,,,,,
488.4825745,0,,,,,,,,,,,,,,,-0.191251701,-0.2,,,,,,,
488.4833883,0,,,,,,,,,,,,,,,-0.191251701,-0.2,,,,,,,
488.4833883,0,,,,,,,,,,,,,,,-0.178679634,-0.2,,,,,,,
488.4833883,0,,,,,,,,,,,,,,,-0.178679634,-0.2,,,,,,,
488.5807292,1.017030207,,,,,,,,,,,,,,,-0.178679634,-0.2,,,,,,,
486.5830688,1.017086308,,,,,,,,,,,,,,,-0.178679634,-0.2,,,,,,,
486.7025452,-3.953456736,-3.782253127,,,,,,,,,,,,,,-0.178679634,-0.2,,,,,,,
486.836792,0,,,,,,,,,,,,,,,-0.178679634,-0.2,,,,,,,
488.8609924,0,,,,,,,,,,,,,,,-0.178679634,-0.2,,,,,,,
488.8609924,0,,,,,,,,,,,,,,,-0.178679634,-0.2,,,,,,,
486.8770142,0,,,,,,,,,,,,,,,-0.1781736,-0.2,,,,,,,
486.8769226,0,,,,,,,,,,,,,,,-0.174450388,-0.2,,,,,,,
486.9070435,0,,,,,,,,,,,,,,,-0.17257227,-0.2,,,,,,,
486.9070435,0,,,,,,,,,,,,,,,-0.171579417,-0.2,,,,,,,
488.9226074,0,,,,,,,,,,,,,,,-0.170621769,-0.2,,,,,,,
486.9255981,0,,,,,,,,,,,,,,,-0.170621769,-0.2,,,,,,,
486.9255981,0,,,,,,,,,,,,,,,-0.170621769,-0.2,,,,,,,
488.9416911,0,,,,,,,,,,,,,,,-0.165954766,-0.2,,,,,,,
488.9836121,0,,,,,,,,,,,,,,,-0.160630065,-0.2,,,,,,,
487.0241394,-3.962877651,-3.962877651,,,,,,,,,,,,,,-0.151816319,-0.2,,,,,,,
489.0200195,0,,,,,,,,,,,,,,,-0.150471093,-0.2,,,,,,,
487.0495911,0.444645513,,,,,,,,,,,,,,,-0.150471093,-0.2,,,,,,,
487.0495911,0.490100059,,,,,,,,,,,,,,,-0.147598127,-0.1,,,,,,,
489.1183573,0,,,,,,,,,,,,,,,-0.145404383,-0.1,,,,,,,
488.1211853,-1.067529359,-1.014415675,-3.787320037,-6.004858256,,,,,,,,,,,,-0.145404383,-0.1,,,,,,,
488.1211853,-1.067529359,-1.014415675,-3.787320037,-6.004858256,,,,,,,,,,,,-0.145404383,-0.1,,,,,,,
488.1211853,-1.067529359,-1.014415675,-3.787320037,-6.004858256,,,,,,,,,,,,-0.144222196,-0.1,,,,,,,
488.1211853,-1.067529359,-1.014415675,-3.787320037,-6.004858256,,,,,,,,,,,,-0.144222196,-0.1,,,,,,,
489.1398824,-5.548555,-7.971242711,,,,,,,,,,,,,,-0.143775685,-0.1,,,,,,,
489.1400146,-5.039188878,-8.883727369,,,,,,,,,,,,,,-0.142083481,-0.1,,,,,,,
489.1400146,-5.039188878,-6.883727369,,,,,,,,,,,,,,-0.142083481,-0.1,,,,,,,
489.1400146,-5.039188878,-6.883727369,,,,,,,,,,,,,,-0.141783947,-0.1,,,,,,,
489.1400146,-5.039188878,-6.883727369,,,,,,,,,,,,,,-0.141685608,-0.1,,,,,,,
489.1815694,0,,,,,,,,,,,,,,,-0.141021295,-0.1,,,,,,,
489.1815694,0,,,,,,,,,,,,,,,-0.140879339,-0.1,,,,,,,
488.1849976,-4.464043323,-4.518721992,-3.245117998,-5.406380167,,,,,,,,,,,,-0.139721036,-0.1,,,,,,,
489.1887309,-8.164849337,-3.31830005,,,,,,,,,,,,,,-0.139721036,-0.1,,,,,,,
489.2138062,-6.083203237,,,,,,,,,,,,,,,-0.13528765,-0.1,,,,,,,
489.2138062,-6.083203237,,,,,,,,,,,,,,,-0.13528765,-0.1,,,,,,,
489.2138062,-6.083203237,,,,,,,,,,,,,,,-0.131282784,-0.1,,,,,,,
489.259491,0,,,,,,,,,,,,,,,-0.131282784,-0.1,,,,,,,
489.2776489,0,,,,,,,,,,,,,,,-0.130762269,-0.1,,,,,,,
489.2776489,0,,,,,,,,,,,,,,,-0.130762269,-0.1,,,,,,,
489.2857666,-0.98176546,-0.98176546,,,,,,,,,,,,,,-0.130762269,-0.1,,,,,,,
489.2857259,-0.026560897,-0.026560897,,,,,,,,,,,,,,-0.126305029,-0.1,,,,,,,
489.2857666,0.01823454,0.01823454,,,,,,,,,,,,,,-0.126305029,-0.1,,,,,,,
489.2870483,-0.475733613,,,,,,,,,,,,,,,-0.126292377,-0.1,,,,,,,
489.2855733,-1.026560897,-1.026560897,,,,,,,,,,,,,,-0.124844274,-0.1,,,,,,,
489.3004557,0,,,,,,,,,,,,,,,-0.12457948,-0.1,,,,,,,
489.3004557,0,,,,,,,,,,,,,,,-0.12451454,-0.1,,,,,,,
489.337148,0.981988232,,,,,,,,,,,,,,,-0.12451454,-0.1,,,,,,,
489.3577983,-4.341122953,,,,,,,,,,,,,,,-0.12451454,-0.1,,,,,,,
489.3577983,-4.341122953,,,,,,,,,,,,,,,-0.123036719,-0.1,,,,,,,
489.3591614,-3.519058614,,,,,,,,,,,,,,,-0.121748571,-0.1,,,,,,,
488.3721313,0,,,,,,,,,,,,,,,-0.121748571,-0.1,,,,,,,
489.3760681,0,,,,,,,,,,,,,,,-0.121748571,-0.1,,,,,,,
489.4314575,-1.041047729,-1.041047729,,,,,,,,,,,,,,-0.121748571,-0.1,,,,,,,
489.4673462,0,,,,,,,,,,,,,,,-0.121748571,-0.1,,,,,,,
489.4680176,0,,,,,,,,,,,,,,,-0.121748571,-0.1,,,,,,,
489.4865316,-3.275166139,,,,,,,,,,,,,,,-0.11786147,-0.1,,,,,,,
489.4865316,-3.275166139,,,,,,,,,,,,,,,-0.11786147,-0.1,,,,,,,
488.5809021,-0.09528258,,,,,,,,,,,,,,,-0.115166402,-0.1,,,,,,,
488.5809021,0.90471742,,,,,,,,,,,,,,,-0.115166402,-0.1,,,,,,,
487.8407593,-4.461904785,,,,,,,,,,,,,,,-0.112772182,-0.1,,,,,,,
488.9224243,0,,,,,,,,,,,,,,,-0.112772182,-0.1,,,,,,,
487.9803772,0,,,,,,,,,,,,,,,-0.108812003,-0.1,,,,,,,
489.0198059,0,,,,,,,,,,,,,,,-0.101748249,-0.1,,,,,,,
489.0476379,0.36318812,-0.957384773,-5.603051374,,,,,,,,,,,,,-0.101748249,-0.1,,,,,,,
488.1211853,-1.024955832,-0.979211477,-3.721931567,-5.957456291,,,,,,,,,,,,-0.101748249,-0.1,,,,,,,
488.1207581,0.124961605,-3.873963116,,,,,,,,,,,,,,-0.101748249,-0.1,,,,,,,
488.1211853,-0.774955832,-0.729211477,-3.821931567,-5.807456291,,,,,,,,,,,,-0.098203957,-0.1,,,,,,,
490.1914876,-3.973557405,,,,,,,,,,,,,,,-0.097440098,-0.1,,,,,,,
490.2628174,0,,,,,,,,,,,,,,,-0.096340686,-0.1,,,,,,,
490.2628174,0,,,,,,,,,,,,,,,-0.09528258,-0.1,,,,,,,
490.2631938,0,,,,,,,,,,,,,,,-0.092375029,-0.1,,,,,,,
489.2774963,0,,,,,,,,,,,,,,,-0.09148891,-0.1,,,,,,,
489.2774963,0,,,,,,,,,,,,,,,-0.091321292,-0.1,,,,,,,
490.2958883,0,,,,,,,,,,,,,,,-0.087433368,-0.1,,,,,,,
490.2958883,0,,,,,,,,,,,,,,,-0.087433368,-0.1,,,,,,,
490.4624736,0,,,,,,,,,,,,,,,-0.087433368,-0.1,,,,,,,
490.5786133,0.01497678,,,,,,,,,,,,,,,-0.087077245,-0.1,,,,,,,
488.5809021,1.015065654,,,,,,,,,,,,,,,-0.087077245,-0.1,,,,,,,
488.8351746,0,,,,,,,,,,,,,,,-0.087077245,-0.1,,,,,,,
488.8622131,0,,,,,,,,,,,,,,,-0.085682125,-0.1,,,,,,,
