mz,,,,max,step 0.002,upper,lower,Match?,Match total,,step 0.001,upper,lower,Match?,Match total,,step 0.0005,upper,lower,Match?,Match total,,step 0.0002,step 0.0001
,,,,,,,,,,,100.921,100.9215,100.9205,FALSE,,,100.4605,100.461,100.46,TRUE,,,,
,,,,,,,,,,,100.922,100.9225,100.9215,FALSE,,,100.461,100.4615,100.4605,TRUE,,,,
,,,,,,,,,,,100.923,100.9235,100.9225,FALSE,,,100.4615,100.462,100.461,FALSE,,,,
,,,,,,,,,,,100.924,100.9245,100.9235,TRUE,,,100.462,100.4625,100.4615,FALSE,,,,
,,,,,,,,,,,100.925,100.9255,100.9245,TRUE,,,100.4625,100.463,100.462,FALSE,,,,
,,,,,,,,,,,100.926,100.9265,100.9255,FALSE,,,100.463,100.4635,100.4625,FALSE,,,,
,,,,,,,,,,,100.927,100.9275,100.9265,FALSE,,,100.4635,100.464,100.463,FALSE,,,,
,,,,,,,,,,,100.928,100.9285,100.9275,TRUE,,,100.464,100.4645,100.4635,FALSE,,,,
,,,,,,,,,,,100.929,100.9295,100.9285,TRUE,,,100.4645,100.465,100.464,FALSE,,,,
,,,,,,,,,,,100.93,100.9305,100.9295,TRUE,,,100.465,100.4655,100.4645,FALSE,,,,
,,,,,,,,,,,100.931,100.9315,100.9305,TRUE,,,100.4655,100.466,100.465,FALSE,,,,
,,,,,,,,,,,100.932,100.9325,100.9315,TRUE,,,100.466,100.4665,100.4655,FALSE,,,,
,,,,,,,,,,,100.933,100.9335,100.9325,FALSE,,,100.4665,100.467,100.466,FALSE,,,,
,,,,,,,,,,,100.934,100.9345,100.9335,TRUE,,,100.467,100.4675,100.4665,FALSE,,,,
,,,,,,,,,,,100.935,100.9355,100.9345,FALSE,,,100.4675,100.468,100.467,FALSE,,,,
,,,,,,,,,,,100.936,100.9365,100.9355,FALSE,,,100.468,100.4685,100.4675,FALSE,,,,
,,,,,,,,,,,100.937,100.9375,100.9365,FALSE,,,100.4685,100.469,100.468,FALSE,,,,
,,,,,,,,,,,100.938,100.9385,100.9375,FALSE,,,100.469,100.4695,100.4685,FALSE,,,,
,,,,,,,,,,,100.939,100.9395,100.9385,FALSE,,,100.4695,100.47,100.469,FALSE,,,,
,,,,,,,,,,,100.94,100.9405,100.9395,FALSE,,,100.47,100.4705,100.4695,FALSE,,,,
,,,,,,,,,,,100.941,100.9415,100.9405,FALSE,,,100.4705,100.471,100.47,FALSE,,,,
,,,,,,,,,,,100.942,100.9425,100.9415,FALSE,,,100.471,100.4715,100.4705,FALSE,,,,
,,,,,,,,,,,100.943,100.9435,100.9425,FALSE,,,100.4715,100.472,100.471,FALSE,,,,
,,,,,,,,,,,100.944,100.9445,100.9435,FALSE,,,100.472,100.4725,100.4715,FALSE,,,,
,,,,,,,,,,,100.945,100.9455,100.9445,TRUE,,,100.4725,100.473,100.472,FALSE,,,,
,,,,,,,,,,,100.946,100.9465,100.9455,FALSE,,,100.473,100.4735,100.4725,FALSE,,,,
,,,,,,,,,,,100.947,100.9475,100.9465,FALSE,,,100.4735,100.474,100.473,FALSE,,,,
,,,,,,,,,,,100.948,100.9485,100.9475,FALSE,,,100.474,100.4745,100.4735,FALSE,,,,
,,,,,,,,,,,100.949,100.9495,100.9485,FALSE,,,100.4745,100.475,100.474,FALSE,,,,
,,,,,,,,,,,100.95,100.9505,100.9495,TRUE,,,100.475,100.4755,100.4745,FALSE,,,,
,,,,,,,,,,,100.951,100.9515,100.9505,FALSE,,,100.4755,100.476,100.475,FALSE,,,,
,,,,,,,,,,,100.952,100.9525,100.9515,FALSE,,,100.476,100.4765,100.4755,FALSE,,,,
,,,,,,,,,,,100.953,100.9535,100.9525,FALSE,,,100.4765,100.477,100.476,FALSE,,,,
,,,,,,,,,,,100.954,100.9545,100.9535,TRUE,,,100.477,100.4775,100.4765,FALSE,,,,
,,,,,,,,,,,100.955,100.9555,100.9545,FALSE,,,100.4775,100.478,100.477,FALSE,,,,
,,,,,,,,,,,100.956,100.9565,100.9555,FALSE,,,100.478,100.4785,100.4775,FALSE,,,,
,,,,,,,,,,,100.957,100.9575,100.9565,FALSE,,,100.4785,100.479,100.478,FALSE,,,,
,,,,,,,,,,,100.958,100.9585,100.9575,FALSE,,,100.479,100.4795,100.4785,FALSE,,,,
,,,,,,,,,,,100.959,100.9595,100.9585,TRUE,,,100.4795,100.48,100.479,FALSE,,,,
,,,,,,,,,,,100.96,100.9605,100.9595,FALSE,,,100.48,100.4805,100.4795,FALSE,,,,
,,,,,,,,,,,100.961,100.9615,100.9605,FALSE,,,100.4805,100.481,100.48,FALSE,,,,
,,,,,,,,,,,100.962,100.9625,100.9615,FALSE,,,100.481,100.4815,100.4805,FALSE,,,,
,,,,,,,,,,,100.963,100.9635,100.9625,TRUE,,,100.4815,100.482,100.481,FALSE,,,,
,,,,,,,,,,,100.964,100.9645,100.9635,FALSE,,,100.482,100.4825,100.4815,FALSE,,,,
,,,,,,,,,,,100.965,100.9655,100.9645,FALSE,,,100.4825,100.483,100.482,FALSE,,,,
,,,,,,,,,,,100.966,100.9665,100.9655,FALSE,,,100.483,100.4835,100.4825,FALSE,,,,
,,,,,,,,,,,100.967,100.9675,100.9665,FALSE,,,100.4835,100.484,100.483,FALSE,,,,
,,,,,,,,,,,100.968,100.9685,100.9675,FALSE,,,100.484,100.4845,100.4835,FALSE,,,,
,,,,,,,,,,,100.969,100.9695,100.9685,FALSE,,,100.4845,100.485,100.484,FALSE,,,,
,,,,,,,,,,,100.97,100.9705,100.9695,FALSE,,,100.485,100.4855,100.4845,FALSE,,,,
,,,,,,,,,,,100.971,100.9715,100.9705,FALSE,,,100.4855,100.486,100.485,FALSE,,,,
,,,,,,,,,,,100.972,100.9725,100.9715,FALSE,,,100.486,100.4865,100.4855,FALSE,,,,
,,,,,,,,,,,100.973,100.9735,100.9725,FALSE,,,100.4865,100.487,100.486,FALSE,,,,
,,,,,,,,,,,100.974,100.9745,100.9735,FALSE,,,100.487,100.4875,100.4865,FALSE,,,,
,,,,,,,,,,,100.975,100.9755,100.9745,FALSE,,,100.4875,100.488,100.487,FALSE,,,,
,,,,,,,,,,,100.976,100.9765,100.9755,FALSE,,,100.488,100.4885,100.4875,FALSE,,,,
,,,,,,,,,,,100.977,100.9775,100.9765,FALSE,,,100.4885,100.489,100.488,FALSE,,,,
,,,,,,,,,,,100.978,100.9785,100.9775,FALSE,,,100.489,100.4895,100.4885,FALSE,,,,
,,,,,,,,,,,100.979,100.9795,100.9785,TRUE,,,100.4895,100.49,100.489,TRUE,,,,
,,,,,,,,,,,100.98,100.9805,100.9795,FALSE,,,100.49,100.4905,100.4895,TRUE,,,,
,,,,,,,,,,,100.981,100.9815,100.9805,FALSE,,,100.4905,100.491,100.49,FALSE,,,,
,,,,,,,,,,,100.982,100.9825,100.9815,FALSE,,,100.491,100.4915,100.4905,FALSE,,,,
,,,,,,,,,,,100.983,100.9835,100.9825,FALSE,,,100.4915,100.492,100.491,FALSE,,,,
,,,,,,,,,,,100.984,100.9845,100.9835,FALSE,,,100.492,100.4925,100.4915,FALSE,,,,
,,,,,,,,,,,100.985,100.9855,100.9845,FALSE,,,100.4925,100.493,100.492,FALSE,,,,
,,,,,,,,,,,100.986,100.9865,100.9855,TRUE,,,100.493,100.4935,100.4925,FALSE,,,,
,,,,,,,,,,,100.987,100.9875,100.9865,TRUE,,,100.4935,100.494,100.493,FALSE,,,,
,,,,,,,,,,,100.988,100.9885,100.9875,TRUE,,,100.494,100.4945,100.4935,FALSE,,,,
,,,,,,,,,,,100.989,100.9895,100.9885,FALSE,,,100.4945,100.495,100.494,FALSE,,,,
,,,,,,,,,,,100.99,100.9905,100.9895,FALSE,,,100.495,100.4955,100.4945,FALSE,,,,
,,,,,,,,,,,100.991,100.9915,100.9905,FALSE,,,100.4955,100.496,100.495,FALSE,,,,
,,,,,,,,,,,100.992,100.9925,100.9915,TRUE,,,100.496,100.4965,100.4955,FALSE,,,,
,,,,,,,,,,,100.993,100.9935,100.9925,TRUE,,,100.4965,100.497,100.496,FALSE,,,,
,,,,,,,,,,,100.994,100.9945,100.9935,FALSE,,,100.497,100.4975,100.4965,FALSE,,,,
,,,,,,,,,,,100.995,100.9955,100.9945,FALSE,,,100.4975,100.498,100.497,FALSE,,,,
,,,,,,,,,,,100.996,100.9965,100.9955,FALSE,,,100.498,100.4985,100.4975,FALSE,,,,
,,,,,,,,,,,100.997,100.9975,100.9965,FALSE,,,100.4985,100.499,100.498,FALSE,,,,
,,,,,,,,,,,100.998,100.9985,100.9975,FALSE,,,100.499,100.4995,100.4985,FALSE,,,,
,,,,,,,,,,,100.999,100.9995,100.9985,FALSE,,,100.4995,100.5,100.499,FALSE,,,,
,,,,,,,,,,,101,101.0005,100.9995,FALSE,,,100.5,100.5005,100.4995,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5005,100.501,100.5,FALSE,,,,
,,,,,,,,,,,,,,,,,100.501,100.5015,100.5005,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5015,100.502,100.501,FALSE,,,,
,,,,,,,,,,,,,,,,,100.502,100.5025,100.5015,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5025,100.503,100.502,FALSE,,,,
,,,,,,,,,,,,,,,,,100.503,100.5035,100.5025,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5035,100.504,100.503,FALSE,,,,
,,,,,,,,,,,,,,,,,100.504,100.5045,100.5035,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5045,100.505,100.504,FALSE,,,,
,,,,,,,,,,,,,,,,,100.505,100.5055,100.5045,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5055,100.506,100.505,TRUE,,,,
,,,,,,,,,,,,,,,,,100.506,100.5065,100.5055,TRUE,,,,
,,,,,,,,,,,,,,,,,100.5065,100.507,100.506,FALSE,,,,
,,,,,,,,,,,,,,,,,100.507,100.5075,100.5065,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5075,100.508,100.507,FALSE,,,,
,,,,,,,,,,,,,,,,,100.508,100.5085,100.5075,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5085,100.509,100.508,FALSE,,,,
,,,,,,,,,,,,,,,,,100.509,100.5095,100.5085,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5095,100.51,100.509,FALSE,,,,
,,,,,,,,,,,,,,,,,100.51,100.5105,100.5095,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5105,100.511,100.51,FALSE,,,,
,,,,,,,,,,,,,,,,,100.511,100.5115,100.5105,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5115,100.512,100.511,FALSE,,,,
,,,,,,,,,,,,,,,,,100.512,100.5125,100.5115,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5125,100.513,100.512,TRUE,,,,
,,,,,,,,,,,,,,,,,100.513,100.5135,100.5125,TRUE,,,,
,,,,,,,,,,,,,,,,,100.5135,100.514,100.513,FALSE,,,,
,,,,,,,,,,,,,,,,,100.514,100.5145,100.5135,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5145,100.515,100.514,FALSE,,,,
,,,,,,,,,,,,,,,,,100.515,100.5155,100.5145,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5155,100.516,100.515,FALSE,,,,
,,,,,,,,,,,,,,,,,100.516,100.5165,100.5155,TRUE,,,,
,,,,,,,,,,,,,,,,,100.5165,100.517,100.516,TRUE,,,,
,,,,,,,,,,,,,,,,,100.517,100.5175,100.5165,TRUE,,,,
,,,,,,,,,,,,,,,,,100.5175,100.518,100.517,FALSE,,,,
,,,,,,,,,,,,,,,,,100.518,100.5185,100.5175,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5185,100.519,100.518,FALSE,,,,
,,,,,,,,,,,,,,,,,100.519,100.5195,100.5185,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5195,100.52,100.519,FALSE,,,,
,,,,,,,,,,,,,,,,,100.52,100.5205,100.5195,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5205,100.521,100.52,FALSE,,,,
,,,,,,,,,,,,,,,,,100.521,100.5215,100.5205,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5215,100.522,100.521,FALSE,,,,
,,,,,,,,,,,,,,,,,100.522,100.5225,100.5215,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5225,100.523,100.522,FALSE,,,,
,,,,,,,,,,,,,,,,,100.523,100.5235,100.5225,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5235,100.524,100.523,FALSE,,,,
,,,,,,,,,,,,,,,,,100.524,100.5245,100.5235,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5245,100.525,100.524,FALSE,,,,
,,,,,,,,,,,,,,,,,100.525,100.5255,100.5245,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5255,100.526,100.525,FALSE,,,,
,,,,,,,,,,,,,,,,,100.526,100.5265,100.5255,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5265,100.527,100.526,FALSE,,,,
,,,,,,,,,,,,,,,,,100.527,100.5275,100.5265,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5275,100.528,100.527,FALSE,,,,
,,,,,,,,,,,,,,,,,100.528,100.5285,100.5275,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5285,100.529,100.528,FALSE,,,,
,,,,,,,,,,,,,,,,,100.529,100.5295,100.5285,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5295,100.53,100.529,FALSE,,,,
,,,,,,,,,,,,,,,,,100.53,100.5305,100.5295,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5305,100.531,100.53,FALSE,,,,
,,,,,,,,,,,,,,,,,100.531,100.5315,100.5305,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5315,100.532,100.531,FALSE,,,,
,,,,,,,,,,,,,,,,,100.532,100.5325,100.5315,TRUE,,,,
,,,,,,,,,,,,,,,,,100.5325,100.533,100.532,TRUE,,,,
,,,,,,,,,,,,,,,,,100.533,100.5335,100.5325,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5335,100.534,100.533,FALSE,,,,
,,,,,,,,,,,,,,,,,100.534,100.5345,100.5335,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5345,100.535,100.534,FALSE,,,,
,,,,,,,,,,,,,,,,,100.535,100.5355,100.5345,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5355,100.536,100.535,FALSE,,,,
,,,,,,,,,,,,,,,,,100.536,100.5365,100.5355,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5365,100.537,100.536,FALSE,,,,
,,,,,,,,,,,,,,,,,100.537,100.5375,100.5365,TRUE,,,,
,,,,,,,,,,,,,,,,,100.5375,100.538,100.537,TRUE,,,,
,,,,,,,,,,,,,,,,,100.538,100.5385,100.5375,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5385,100.539,100.538,FALSE,,,,
,,,,,,,,,,,,,,,,,100.539,100.5395,100.5385,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5395,100.54,100.539,FALSE,,,,
,,,,,,,,,,,,,,,,,100.54,100.5405,100.5395,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5405,100.541,100.54,FALSE,,,,
,,,,,,,,,,,,,,,,,100.541,100.5415,100.5405,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5415,100.542,100.541,FALSE,,,,
,,,,,,,,,,,,,,,,,100.542,100.5425,100.5415,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5425,100.543,100.542,FALSE,,,,
,,,,,,,,,,,,,,,,,100.543,100.5435,100.5425,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5435,100.544,100.543,FALSE,,,,
,,,,,,,,,,,,,,,,,100.544,100.5445,100.5435,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5445,100.545,100.544,FALSE,,,,
,,,,,,,,,,,,,,,,,100.545,100.5455,100.5445,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5455,100.546,100.545,FALSE,,,,
,,,,,,,,,,,,,,,,,100.546,100.5465,100.5455,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5465,100.547,100.546,FALSE,,,,
,,,,,,,,,,,,,,,,,100.547,100.5475,100.5465,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5475,100.548,100.547,FALSE,,,,
,,,,,,,,,,,,,,,,,100.548,100.5485,100.5475,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5485,100.549,100.548,FALSE,,,,
,,,,,,,,,,,,,,,,,100.549,100.5495,100.5485,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5495,100.55,100.549,FALSE,,,,
,,,,,,,,,,,,,,,,,100.55,100.5505,100.5495,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5505,100.551,100.55,FALSE,,,,
,,,,,,,,,,,,,,,,,100.551,100.5515,100.5505,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5515,100.552,100.551,FALSE,,,,
,,,,,,,,,,,,,,,,,100.552,100.5525,100.5515,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5525,100.553,100.552,TRUE,,,,
,,,,,,,,,,,,,,,,,100.553,100.5535,100.5525,TRUE,,,,
,,,,,,,,,,,,,,,,,100.5535,100.554,100.553,TRUE,,,,
,,,,,,,,,,,,,,,,,100.554,100.5545,100.5535,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5545,100.555,100.554,FALSE,,,,
,,,,,,,,,,,,,,,,,100.555,100.5555,100.5545,TRUE,,,,
,,,,,,,,,,,,,,,,,100.5555,100.556,100.555,TRUE,,,,
,,,,,,,,,,,,,,,,,100.556,100.5565,100.5555,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5565,100.557,100.556,FALSE,,,,
,,,,,,,,,,,,,,,,,100.557,100.5575,100.5565,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5575,100.558,100.557,FALSE,,,,
,,,,,,,,,,,,,,,,,100.558,100.5585,100.5575,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5585,100.559,100.558,FALSE,,,,
,,,,,,,,,,,,,,,,,100.559,100.5595,100.5585,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5595,100.56,100.559,FALSE,,,,
,,,,,,,,,,,,,,,,,100.56,100.5605,100.5595,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5605,100.561,100.56,FALSE,,,,
,,,,,,,,,,,,,,,,,100.561,100.5615,100.5605,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5615,100.562,100.561,FALSE,,,,
,,,,,,,,,,,,,,,,,100.562,100.5625,100.5615,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5625,100.563,100.562,FALSE,,,,
,,,,,,,,,,,,,,,,,100.563,100.5635,100.5625,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5635,100.564,100.563,FALSE,,,,
,,,,,,,,,,,,,,,,,100.564,100.5645,100.5635,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5645,100.565,100.564,FALSE,,,,
,,,,,,,,,,,,,,,,,100.565,100.5655,100.5645,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5655,100.566,100.565,FALSE,,,,
,,,,,,,,,,,,,,,,,100.566,100.5665,100.5655,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5665,100.567,100.566,FALSE,,,,
,,,,,,,,,,,,,,,,,100.567,100.5675,100.5665,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5675,100.568,100.567,FALSE,,,,
,,,,,,,,,,,,,,,,,100.568,100.5685,100.5675,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5685,100.569,100.568,FALSE,,,,
,,,,,,,,,,,,,,,,,100.569,100.5695,100.5685,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5695,100.57,100.569,FALSE,,,,
,,,,,,,,,,,,,,,,,100.57,100.5705,100.5695,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5705,100.571,100.57,FALSE,,,,
,,,,,,,,,,,,,,,,,100.571,100.5715,100.5705,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5715,100.572,100.571,FALSE,,,,
,,,,,,,,,,,,,,,,,100.572,100.5725,100.5715,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5725,100.573,100.572,FALSE,,,,
,,,,,,,,,,,,,,,,,100.573,100.5735,100.5725,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5735,100.574,100.573,FALSE,,,,
,,,,,,,,,,,,,,,,,100.574,100.5745,100.5735,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5745,100.575,100.574,FALSE,,,,
,,,,,,,,,,,,,,,,,100.575,100.5755,100.5745,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5755,100.576,100.575,FALSE,,,,
,,,,,,,,,,,,,,,,,100.576,100.5765,100.5755,TRUE,,,,
,,,,,,,,,,,,,,,,,100.5765,100.577,100.576,TRUE,,,,
,,,,,,,,,,,,,,,,,100.577,100.5775,100.5765,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5775,100.578,100.577,FALSE,,,,
,,,,,,,,,,,,,,,,,100.578,100.5785,100.5775,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5785,100.579,100.578,FALSE,,,,
,,,,,,,,,,,,,,,,,100.579,100.5795,100.5785,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5795,100.58,100.579,FALSE,,,,
,,,,,,,,,,,,,,,,,100.58,100.5805,100.5795,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5805,100.581,100.58,FALSE,,,,
,,,,,,,,,,,,,,,,,100.581,100.5815,100.5805,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5815,100.582,100.581,FALSE,,,,
,,,,,,,,,,,,,,,,,100.582,100.5825,100.5815,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5825,100.583,100.582,FALSE,,,,
,,,,,,,,,,,,,,,,,100.583,100.5835,100.5825,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5835,100.584,100.583,FALSE,,,,
,,,,,,,,,,,,,,,,,100.584,100.5845,100.5835,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5845,100.585,100.584,FALSE,,,,
,,,,,,,,,,,,,,,,,100.585,100.5855,100.5845,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5855,100.586,100.585,FALSE,,,,
,,,,,,,,,,,,,,,,,100.586,100.5865,100.5855,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5865,100.587,100.586,FALSE,,,,
,,,,,,,,,,,,,,,,,100.587,100.5875,100.5865,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5875,100.588,100.587,FALSE,,,,
,,,,,,,,,,,,,,,,,100.588,100.5885,100.5875,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5885,100.589,100.588,FALSE,,,,
,,,,,,,,,,,,,,,,,100.589,100.5895,100.5885,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5895,100.59,100.589,FALSE,,,,
,,,,,,,,,,,,,,,,,100.59,100.5905,100.5895,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5905,100.591,100.59,FALSE,,,,
,,,,,,,,,,,,,,,,,100.591,100.5915,100.5905,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5915,100.592,100.591,FALSE,,,,
,,,,,,,,,,,,,,,,,100.592,100.5925,100.5915,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5925,100.593,100.592,FALSE,,,,
,,,,,,,,,,,,,,,,,100.593,100.5935,100.5925,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5935,100.594,100.593,FALSE,,,,
,,,,,,,,,,,,,,,,,100.594,100.5945,100.5935,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5945,100.595,100.594,FALSE,,,,
,,,,,,,,,,,,,,,,,100.595,100.5955,100.5945,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5955,100.596,100.595,FALSE,,,,
,,,,,,,,,,,,,,,,,100.596,100.5965,100.5955,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5965,100.597,100.596,FALSE,,,,
,,,,,,,,,,,,,,,,,100.597,100.5975,100.5965,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5975,100.598,100.597,FALSE,,,,
,,,,,,,,,,,,,,,,,100.598,100.5985,100.5975,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5985,100.599,100.598,FALSE,,,,
,,,,,,,,,,,,,,,,,100.599,100.5995,100.5985,FALSE,,,,
,,,,,,,,,,,,,,,,,100.5995,100.6,100.599,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6,100.6005,100.5995,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6005,100.601,100.6,FALSE,,,,
,,,,,,,,,,,,,,,,,100.601,100.6015,100.6005,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6015,100.602,100.601,FALSE,,,,
,,,,,,,,,,,,,,,,,100.602,100.6025,100.6015,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6025,100.603,100.602,FALSE,,,,
,,,,,,,,,,,,,,,,,100.603,100.6035,100.6025,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6035,100.604,100.603,FALSE,,,,
,,,,,,,,,,,,,,,,,100.604,100.6045,100.6035,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6045,100.605,100.604,FALSE,,,,
,,,,,,,,,,,,,,,,,100.605,100.6055,100.6045,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6055,100.606,100.605,FALSE,,,,
,,,,,,,,,,,,,,,,,100.606,100.6065,100.6055,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6065,100.607,100.606,FALSE,,,,
,,,,,,,,,,,,,,,,,100.607,100.6075,100.6065,TRUE,,,,
,,,,,,,,,,,,,,,,,100.6075,100.608,100.607,TRUE,,,,
,,,,,,,,,,,,,,,,,100.608,100.6085,100.6075,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6085,100.609,100.608,FALSE,,,,
,,,,,,,,,,,,,,,,,100.609,100.6095,100.6085,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6095,100.61,100.609,FALSE,,,,
,,,,,,,,,,,,,,,,,100.61,100.6105,100.6095,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6105,100.611,100.61,FALSE,,,,
,,,,,,,,,,,,,,,,,100.611,100.6115,100.6105,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6115,100.612,100.611,FALSE,,,,
,,,,,,,,,,,,,,,,,100.612,100.6125,100.6115,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6125,100.613,100.612,FALSE,,,,
,,,,,,,,,,,,,,,,,100.613,100.6135,100.6125,TRUE,,,,
,,,,,,,,,,,,,,,,,100.6135,100.614,100.613,TRUE,,,,
,,,,,,,,,,,,,,,,,100.614,100.6145,100.6135,TRUE,,,,
,,,,,,,,,,,,,,,,,100.6145,100.615,100.614,FALSE,,,,
,,,,,,,,,,,,,,,,,100.615,100.6155,100.6145,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6155,100.616,100.615,FALSE,,,,
,,,,,,,,,,,,,,,,,100.616,100.6165,100.6155,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6165,100.617,100.616,FALSE,,,,
,,,,,,,,,,,,,,,,,100.617,100.6175,100.6165,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6175,100.618,100.617,FALSE,,,,
,,,,,,,,,,,,,,,,,100.618,100.6185,100.6175,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6185,100.619,100.618,FALSE,,,,
,,,,,,,,,,,,,,,,,100.619,100.6195,100.6185,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6195,100.62,100.619,FALSE,,,,
,,,,,,,,,,,,,,,,,100.62,100.6205,100.6195,FALSE,,,,
,,,,,,,,,,,,,,,,,100.6205,100.621,100.62,FALSE,,,,
