mz,rt,X300_500_Neg_JeansA.mzXML,X300_500_Neg_JeansB.mzXML,X300_500_Neg_JeansC.mzXML,X300_500_Neg_JeansD.mzXML,X300_500_Neg_JeansDx.mzXML,X300_500_Neg_JeansE.mzXML,X300_500_Neg_JeansF.mzXML,X300_500_Neg_JeansG.mzXML,X300_500_Neg_JeansGx.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,ionmodescore,adductscore,MS2score,allscore,,460,rows
447.2965902,6.996833333,10197.27539,3725.794922,21705.20313,12167.39941,4355.939453,100,145890.0313,86450.49219,62296.86328,7,C22H42O6;C22H42O6;C22H42O6;C22H42O6;C22H42O6,-0.00996147904590258;-0.00996147904590258;-0.00996147904590258;-0.00996147904590258;-0.00996147904590258,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC;CCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCC;CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC;CCCCCCCCCCCCCCCC(=O)OC(C)C(=O)OCC(O)CO;CCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O,2370;2772;4139;5389;17882,[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05,,,
447.2968953,7.0031,10197.27539,3725.794922,21705.20313,12167.39941,4355.939453,100,145890.0313,273499.1875,62296.86328,8,C22H42O6;C22H42O6;C22H42O6;C22H42O6;C22H42O6,0.00450576282418797;0.00450576282418797;0.00450576282418797;0.00450576282418797;0.00450576282418797,-3.45160661172382;-3.45160661172382;-3.45160661172382;-3.45160661172382;-3.45160661172382,-3.44710084889963;-3.44710084889963;-3.44710084889963;-3.44710084889963;-3.44710084889963,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC;CCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCC;CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC;CCCCCCCCCCCCCCCC(=O)OC(C)C(=O)OCC(O)CO;CCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O,2370;2772;4139;5389;17882,[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,-3.44710084889963;-3.44710084889963;-3.44710084889963;-3.44710084889963;-3.44710084889963,,,
448.1697693,4.2523,100,227908.3438,122960.125,206863.7344,100,159159.8281,132788.8281,95433.28125,100,2,C22H26O7;C27H29ClN2O3,0.0038545520864385;-0.53331538737923,0.00995033085316809;-2.49117674392838,0.0138048829396066;-3.02449213130761,CC1CO1.CC(C)(c2ccc(O)cc2)c3ccc(O)cc3.OC(=O)\C=C/C(O)=O;[Cl-].CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(c2cc1C)c4ccccc4C(=O)OC,21945;7555,[M+CH2O2-H]-;[M-H-H2O]-,0;0,0;0,1;0,0;0,1.01380488293961;-3.02449213130761,,,
448.3282776,5.39055,100,100,1023507.563,26918.04688,100,16742.54883,9224.994141,7222.364258,100,3,C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4,-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC;CCCCCCCCCCOC(=O)CCCC(=O)OCCCCCCCCCC;CC(C)CCCCCCCOC(=O)CCCC(=O)OCCCCCCCC(C)C;CC(C)CCCCCOC(=O)CCCCCCCC(=O)OCCCCCC(C)C;CCCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCCC;CCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCCCC;CCCCCCCCOC(=O)CC(C)(C)CC(C)C(=O)OCCCCCCCC;CCCCCCCCCCCCCCCCCCCCOC(=O)CCCC(O)=O;CCCCCCCCCCCC(=O)OCC(C)(C)[C@@H](OC(=O)CCCC)C(C)C;CCCCCCCCOC(=O)CC(C)CC(C)(C)C(=O)OCCCCCCCC;CCCCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCCC;CCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)OC(C)C,2665;10825;14519;18033;18527;25650;26711;29994;30816;32039;32730;41472,[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-,0;0;0;0;0;0;0;0;0;0;0;0,-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5,0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0,,,
449.312561,6.6667,100,100,100,3881.147461,2483.116211,100,850979,753768,259708.1094,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
449.312561,6.6667,4533.367188,3469.076172,100,68542.94531,15665.59473,11822.77832,9155954,8576328,3645802,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
450.3158366,6.6667,100,100,100,100,100,100,206665.6094,200459.8594,66294.41406,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
449.3124695,6.6667,100,100,100,22475.17969,4708.613281,100,2358162.25,2189656,934153.9375,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
451.0866292,5.625016667,102665.5391,87691.75781,93487.80469,91719.60156,88921.42969,80730.41406,105777.2734,53255.55469,101985.3359,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
451.1465658,8.597883333,139482.4219,84709.32031,60842.40234,81096.46875,27535.61914,100,68464.27344,127499.25,47341.25,1,C22H28ClN3O3S;C22H28ClN3O3S,-0.577600865835642;-0.577600865835642,-2.81743138366496;-2.81743138366496,-3.39503224950061;-3.39503224950061,CC(CN(C)C)OCC[S](=O)(=O)c1ccc(cc1)N2CCC(=N2)c3ccc(Cl)cc3;CC1CC(C)(C)N(CCO)c2cc(C)c(cc12)N=Nc3ccc(cc3Cl)[S](C)(=O)=O,10550;20512,[M-H]-;[M-H]-,0;0,-0.5;0,1;1,0;0,0;-2.39503224950061,,,
452.0814107,8.749683333,56856.71484,89839.21094,100,103360.1094,31772.35156,84507.30469,113120.4063,61849.58594,82239.05469,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
452.9234009,5.592016667,102775.5234,107004.5,84323.8125,111444.0078,102315.6406,76681.14063,100965.2813,110954.4688,93500.52344,4,C11H20Br2Cl3O4P,-2.966957058,0.009950331,-2.957006728,CC(C)(CBr)CO[P](=O)(OC(CCl)CCl)OC(CCl)CBr,33654,[M-Br+O]-,0,0,0.5,0,0,,,
452.9234009,5.592016667,97926.92969,33350.10156,102039.6094,125329.8672,75896.15625,30521.28125,33788.14063,33095.29688,95697.07813,4,C11H20Br2Cl3O4P,-2.966957058,0.009950331,-2.957006728,CC(C)(CBr)CO[P](=O)(OC(CCl)CCl)OC(CCl)CBr,33654,[M-Br+O]-,0,0,0.5,0,0,,,
450.9857483,7.4945,100,100,100,100,100,100,100664.7422,29021.23438,14050.83789,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
451.1311951,6.0577,28057.86523,38417.8125,782382.8125,30712.35938,47891.41797,27970.70508,113724.8047,53642.39453,56207.67969,3,C19H22BrN5O5S;C26H19N3S,-4.09007686187871;-4.60517018598732,0.00995033085316809;0.00995033085316809,-4.97486337313081;-5.59521985513415,CCN(CC)c1ccc(N=Nc2c(Br)cc(cc2[S](C)(=O)=O)[N+]([O-])=O)c(NC(C)=O)c1;CCN1\C(Sc2ccc3ccccc3c12)=C/C=C\C(c4ccccc4)=C(C#N)C#N,16124;22163,[M-Br+O]-;[M+CH2O2-H]-,0;0,0;0,0.5;0,0;0,0;0,,,
453.2895101,11.64683333,132455,35457.55078,1572199.625,59553.58984,20005.05664,13583.27637,768507.875,423391.6563,193646.0938,3,C22H46O7S,0.009428668,0.009950331,-0.480621001,CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O,40163,[M-H]-,0,0,1,1,1.519378999,,,
453.3949788,8.098083333,111357.7656,119998.8281,130721.9766,110399.1406,112068.4844,87596.84375,105721.3281,93073.33594,95499.86719,3,C28H54O4;C28H54O4,-0.0364088374208944;-0.0364088374208944,0.00995033085316809;0.00995033085316809,-0.0264585065677263;-0.0264585065677263,CCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCC;CCCCC(CC)COC(=O)CCCCCCCCCCC(=O)OCC(CC)CCCC,7592;10977,[M-H]-;[M-H]-,0;0,-0.5;-0.5,1;1,1;1,0;0,,,
453.3949788,8.098083333,111357.7656,119998.8281,130721.9766,110399.1406,112068.4844,87596.84375,105721.3281,72322.32031,95499.86719,3,C28H54O4;C28H54O4,-0.0364088374208944;-0.0364088374208944,0.00995033085316809;0.00995033085316809,0.973541493432274;0.973541493432274,CCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCC;CCCCC(CC)COC(=O)CCCCCCCCCCC(=O)OCC(CC)CCCC,7592;10977,[M-H]-;[M-H]-,0.5;0.5,-0.5;-0.5,1;1,1;1,0;0,,,
453.2895203,11.64683333,28303.62109,9936.883789,392065.5625,15183.2666,6022.376465,5590.334473,190129.3438,101617.1719,51467.25781,3,C22H46O7S,0.008725236,0.009950331,-0.581324433,CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O,40163,[M-H]-,0,0,1,0,0.418675567,,,
452.9829407,7.4945,100,100,100,100,100,100,112234.7266,27998.22266,7722.056152,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
455.2688599,7.4855,22268.09961,14613.02734,1159961,30252.32617,15133.69141,13606.77832,37160.63281,47525.50781,14875.45996,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
455.2686666,7.653616667,811355.0625,12739.18262,32999.99609,690012.9375,177296.5,18468.19531,126047.8828,98398.49219,83498.78125,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
455.2688599,7.4855,811355.0625,330448.4375,3438828.5,690012.9375,177296.5,18468.19531,165637,172663.9375,83498.78125,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
455.3017883,7.0031,11074.12891,8596.65332,100,6478.989258,4062.628662,6012.439453,249310.1563,259325.6094,99224.09375,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
456.0758464,5.12935,62042.55078,59771.20313,107528.0938,50812.98047,57202.96484,66730.80469,40573.51172,54277.39453,60553.60156,3,C19H24Cl2N4O4S;C23H20Cl2N4S;C23H17ClO5,-0.731220085330179;-0.537803692764712;-0.567754250436845,-4.30834293992589;0.00995033085316809;-4.5448086701579,-4.03956302525607;-1.52785336191154;-6.11256292059475,Cc1cc(ccc1N=Nc2ccc(cc2Cl)[S](=O)(=O)NCCCl)N(CCO)CCO;CN(CCCc1ccccc1)c2ccc(cc2)N=Nc3sc4cc(Cl)c(Cl)cc4n3;[O-][Cl](=O)(=O)=O.c1ccc(cc1)c2cc([o+]c(c2)c3ccccc3)c4ccccc4,15104;44864;7412,[M-H-H2O]-;[M]-;[M+CH2O2-H]-,0;0;0,0;0;0,0;0.5;0,0;0;0,0;-1.02785336191154;-6.11256292059475,,,
456.0758464,5.12935,62042.55078,59771.20313,107528.0938,50812.98047,57202.96484,66730.80469,40573.51172,54277.39453,60553.60156,3,C19H24Cl2N4O4S;C23H20Cl2N4S;C23H17ClO5,-0.731220085330179;-0.537803692764712;-0.567754250436845,-4.30834293992589;0.00995033085316809;-4.5448086701579,-5.03956302525607;-0.527853361911544;-5.11256292059475,Cc1cc(ccc1N=Nc2ccc(cc2Cl)[S](=O)(=O)NCCCl)N(CCO)CCO;CN(CCCc1ccccc1)c2ccc(cc2)N=Nc3sc4cc(Cl)c(Cl)cc4n3;[O-][Cl](=O)(=O)=O.c1ccc(cc1)c2cc([o+]c(c2)c3ccccc3)c4ccccc4,15104;44864;7412,[M-H-H2O]-;[M]-;[M+CH2O2-H]-,0;0;0,0;0;0,0;0.5;0,0;0;0,0;-0.027853361911544;-5.11256292059475,,,
455.2689209,7.4855,185309.5,73223.39844,782085.5,160363.3438,40408.62891,100,47970.32813,49639.49609,19845.61914,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
457.3172302,7.523566667,41689.12109,29986.40039,14512.08984,11345.55859,8862.744141,9499.900391,945890.3125,510004.2813,326087.875,7,C25H48O8,0.007729855,0.009950331,0.017680186,CCCCOCCOCCOC(=O)CCCCCCCC(=O)OCCOCCOCCCC,37925,[M-H-H2O]-,0.5,0,0,1,1.417680186,,,
458.3204956,7.523566667,14367.21191,11689.75391,100,100,100,100,260444.1875,141047.0938,100266.0938,7,C25H48O8,0.007548672,0.009950331,0.017499003,CCCCOCCOCCOC(=O)CCCCCCCC(=O)OCCOCCOCCCC,37925,[M-H-H2O]-,0,0,0,0,0.017499003,,,
459.2024333,4.8223,27708.56641,100,100,100,120326.0156,100,100,100,129116.8672,9,C25H32O8;C24H36Cl2O4;C22H34ClN3O3;C22H34ClN3O3;C26H33Cl2N3,-0.00406857078296891;-0.70449483210616;-0.70227058233256;-0.70227058233256;-0.533472013034456,0.00995033085316809;-2.58568297017002;-4.53887367408731;-4.53887367408731;0.00995033085316809,0.00588176007019919;-3.29017780227618;-5.24114425641987;-5.24114425641987;-0.523521682181288,CC(C)(c1ccc(OCCCO)cc1)c2ccc(OCCCO)cc2.OC(=O)\C=C\C(O)=O;CCCC(Cl)C(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CC(Cl)CC;CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.NCCNCCN.ClCC3CO3;CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.NCCNCCN.ClCC3CO3;[Cl-].[Cl-].CN(C)c1ccc(cc1)[C+](c2ccc(cc2)N(C)C)c3ccc(cc3)[N+](C)(C)C,22514;31775;19747;31073;1235,[M-H]-;[M]-;[M+Cl]-;[M+Cl]-;[M]-,0;0;0;0;0,0;0;0;0;0,1;0.5;0;0;0.5,0;0;0;0;0,1.0058817600702;0;0;0;-0.023521682181288,,,
459.203186,4.795533333,27708.56641,100,100,100,120326.0156,100,100,100,45436.83203,5,C24H36Cl2O4;C26H33Cl2N3;C25H32O8,-0.706731778873619;-0.530133706364941;0.00297522122959833,0.00995033085316809;0.00995033085316809;-4.16777846111017,-0.696781448020451;-0.520183375511773;-4.16480323988057,CCCC(Cl)C(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CC(Cl)CC;[Cl-].[Cl-].CN(C)c1ccc(cc1)[C+](c2ccc(cc2)N(C)C)c3ccc(cc3)[N+](C)(C)C;CC(C)(c1ccc(OCCCO)cc1)c2ccc(OCCCO)cc2.OC(=O)\C=C\C(O)=O,31775;1235;22514,[M]-;[M]-;[M-H]-,0;0;0,0;0;0,0.5;0.5;1,0;0;0,0;-0.020183375511773;-3.16480323988057,,,
460.3282572,5.2158,100,100,2690234,50814.67578,100,100,100,100,100,3,C26H48O4,-0.539255846,0.009950331,-0.529305515,CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C.CC(=C)C(O)=O,18399,[M+Cl]-,0,-0.5,0,0,0,,,
461.1592509,6.1154,168884.8594,151797.5,263598.125,111824,99378.82031,161277.2813,160897.2656,163391.1875,154080.4844,3,C17H37Cl2NO;C20H24ClN7O4,-0.931129370098033;-0.0437355959778397,-4.1673647716134;-4.52885828590649,-5.09849414171144;-4.57259388188433,[Cl-].CCCCCCCCCCCC[N+](C)(C)CC(O)CCl;Cc1c(N=Nc2ccc(cc2Cl)[N+]([O-])=O)c(N)nc(NCCCOCCCCO)c1C#N,23157;41618,[M+CH2O2-H]-;[M]-,0;0,0;0,0;0.5,0;0,0;-4.07259388188433,,,
462.3442281,5.622016667,17892.07422,45260.91016,15262135,819922.5,164017.625,100,212675.8594,157653.5313,131424.125,3,C26H50O4;C26H50O4;C26H50O4;C26H50O4;C26H50O4,-0.539574179549027;-0.539574179549027;-0.539574179549027;-0.539574179549027;-0.539574179549027,-3.20618322143708;-3.20618322143708;-3.20618322143708;-3.20618322143708;-3.20618322143708,-3.74575740098611;-3.74575740098611;-3.74575740098611;-3.74575740098611;-3.74575740098611,CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCC;CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC;CCCCCCCCC(=O)OCC(C)(C)C(OC(=O)CCCCCCCC)C(C)C;CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C;CC(C)CCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC(C)C,2763;3422;15080;18337;18353,[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-,0;0;0;0;0,-0.5;-0.5;-0.5;-0.5;-0.5,0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,,,
463.0930278,5.177266667,121142.5391,119539.1406,105908.9453,106951.25,99001.78125,113973.5703,99719.11719,119202.8203,143188.2031,9,C26H14N2O4,-0.033167143,-2.980374596,-3.013541739,CN1C(=O)c2ccc3c4ccc5C(=O)N(C)C(=O)c6ccc(c7ccc(C1=O)c2c37)c4c56,43920,[M+CH2O2-H]-,0,0,0,0,-3.013541739,,,
463.1615702,3.722483333,100,285170.1563,272793.375,464526,3544.460205,233354.5156,327268.7188,168824.5938,100,4,C34H22O2;C22H26O8;C23H22N4O4,-0.550280252399865;0.00896870313144212;0.00865572170307394,0.00995033085316809;-3.65279013326508;-4.41492427521622,-0.540329921546697;-3.64382143013363;-4.40626855351315,OC1(C#Cc2ccccc2)c3ccccc3C(O)(C#Cc4ccccc4)c5cc6ccccc6cc15;CCOC(=O)C(=Cc1ccc(cc1)C=C(C(=O)OCC)C(=O)OCC)C(=O)OCC;CCN(CCOC(=O)c1ccccc1)c2ccc(cc2)N=Nc3ccc(cc3)[N+]([O-])=O,16815;10768;22090,[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0,0;0;0,0;1;1,0;0;0,-0.540329921546697;-2.64382143013363;-3.40626855351315,,,
463.3473816,5.622016667,4477.534668,13648.31738,4158618.5,206741.7969,43909.80078,100,56204.48828,48245.67969,27908.05664,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
464.8794657,0.66668,100085.7266,108064.1016,133436.1094,95701.53125,124545.8828,102458.1641,101536.25,124312.2031,122385.75,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
465.1017558,6.1154,47672.91797,41003.86719,101643.2656,33336.34375,42413.99219,39744.57422,44388.20703,49299.04297,35357.42188,3,C23H17NO7,-0.490065103,0.009950331,-1.480114772,Nc1c(OCCOC(=O)Oc2ccccc2)cc(O)c3C(=O)c4ccccc4C(=O)c13,40053,[M+CH2O2-H]-,0,0,0,0,-1.480114772,,,
465.2139587,6.230866667,101524.1875,99633.90625,614638.75,109920.6641,89403.65625,92305.5,369221.9375,134784.5625,86761.13281,3,C27H31N3O2,-0.538915973,0.009950331,-1.128965643,CCN(CC)c1ccc2N(C(=O)c3ccccc3)c4ccc(cc4Oc2c1)N(CC)CC,14593,[M+Cl]-,0,-0.5,0,0,0,,,
465.3043722,8.377783333,100,9910.449219,14477.0166,108975.0313,1229413.25,17931.45313,100,1231410.75,9412.520508,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
465.4315084,9.3284,76424.14844,66425.67188,45088.05078,95056.28125,102912.1484,79068.70313,55193.60938,47564.82031,48944.32031,5,C30H57BO3,0.001693665,0.009950331,0.011643996,C[C@@H]1CC[C@@H](C(C)C)[C@@H](C1)OB(O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)O[C@@H]3C[C@H](C)CC[C@H]3C(C)C,1855,[M]-,0,0,0.5,0,0.511643996,,,
465.8769023,0.66668,130339.3047,100219.0391,189572.5313,99974.53906,174575.0781,150277.4844,133467.7188,184615.9375,171018.8125,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
466.2172038,6.230866667,22359.89648,17686.00195,133865.375,23464.73242,19132.08008,21264.56641,89619.13281,20631.11523,20218.01563,3,C24H34O9;C24H34O9,-0.0271670447411153;-0.0271670447411153,-4.46080866156139;-4.46080866156139,-5.4879757063025;-5.4879757063025,CCC(COCC(CC)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C;OCCCCCCCCCCCCO.OC(=O)\C=C\C(O)=O.O=C1OC(=O)c2ccccc12,45014;31824,[M-H]-;[M-H]-,0;0,-0.5;0,1;1,0;0,0;-4.4879757063025,,,
466.3076477,8.583716667,100,100,4807.183105,49065.73047,350240.3438,9087.605469,100,386249.4688,100,8,C28H41N3O3,-4.134871976,0.009950331,-5.124921645,CC(C)(C)CC(C)(C)C1=CC(=N/Nc2ccccc2[N+]([O-])=O)\C(=O)C(=C1)C(C)(C)CC(C)(C)C,37166,[M-H]-,0,-0.5,1,0,0,,,
466.3076477,8.583716667,100,11050.3457,100,49065.73047,38474.39453,9087.605469,100,250707.625,100,8,C28H41N3O3,-4.134871976,0.009950331,-5.124921645,CC(C)(C)CC(C)(C)C1=CC(=N/Nc2ccccc2[N+]([O-])=O)\C(=O)C(=C1)C(C)(C)CC(C)(C)C,37166,[M-H]-,0,-0.5,1,0,0,,,
465.1464233,6.756616667,17972.58789,10568.31641,144515.9688,29393.63477,7434.52832,3733.296387,8554.644531,10281.76465,7334.810059,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
467.3741048,7.297666667,39238.55469,43045.17578,33900.31641,66115.90625,48948.00781,36227.33203,58434.5,102912.7422,64638.40234,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
467.4471029,10.8058,100,100,100,10976.56348,115200.8047,5360.895996,5736.713867,5662.426758,14617.79297,5,C30H60O3,0.003572246,0.009950331,0.013522576,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCO,42294,[M-H]-,0,0,1,0,1.013522576,,,
467.4469503,8.50805,4354.918945,7492.529297,4216.168457,100,120648.8203,100,100,90135.03906,100,5,C30H60O3,0.006412225,0.009950331,0.016362556,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCO,42294,[M-H]-,0,0,1,0,1.016362556,,,
469.1102498,5.208633333,306042.0938,269203.7188,23271.29883,279937.75,280738.2813,272378.0313,237925.125,276089.8125,260241.3438,1,C25H22ClN3O2;C34H15NO2,-0.726948853166582;-0.0591022858874595,0.00995033085316809;-2.84481887622759,-0.716998522313414;-2.90392116211504,[H+].[Cl-].COc1ccc(Nc2ccc(Nc3ccc(cc3)N=C4C=CC(=O)C=C4)cc2)cc1;O=C1c2ccccc2c3cc4[nH]c5cc6c7ccccc7C(=O)c8ccc9c%10ccc1c3c%10c4c5c9c68,20901;39161,[M+Cl]-;[M]-,0;0,-0.5;0,0;0.5,0;0,0;-2.40392116211504,,,
469.1102295,5.1412,61823.85156,99218.57813,23271.29883,97843.36719,42796.48828,104639.9688,46488.12109,53410.48438,103317.75,6,C25H22ClN3O2;C34H15NO2,-0.726948853166582;-0.0591022858874595,0.00995033085316809;-3.02131280009983,-0.716998522313414;-3.08041508598729,[H+].[Cl-].COc1ccc(Nc2ccc(Nc3ccc(cc3)N=C4C=CC(=O)C=C4)cc2)cc1;O=C1c2ccccc2c3cc4[nH]c5cc6c7ccccc7C(=O)c8ccc9c%10ccc1c3c%10c4c5c9c68,20901;39161,[M+Cl]-;[M]-,0;0,-0.5;0,0;0.5,0;0,0;-2.58041508598729,,,
469.2842712,8.720733333,2898164.75,1429052.75,2905380,2832904.75,791204.5625,307322.25,6721423.5,4001643,1271281.75,7,C19H41N4O9,-0.484711359,-4.441158081,-4.92586944,OCCNCCO.OCCNCCO.OC(=O)CCOCC[N+]1(CCN=C1)CCC(O)=O,30319,[M-H]-,0,0,1,0,-3.92586944,,,
469.2842712,8.720733333,2898164.75,1429052.75,3404553.25,2832904.75,791204.5625,307322.25,6721423.5,4001643,1271281.75,7,C19H41N4O9,-0.484711359,-4.441158081,-4.92586944,OCCNCCO.OCCNCCO.OC(=O)CCOCC[N+]1(CCN=C1)CCC(O)=O,30319,[M-H]-,0,0,1,0,-3.92586944,,,
470.2873942,8.720733333,753339.5,314329.4688,811825.4375,665411.375,194936.5469,77887.38281,1561700.375,1017666.938,323457.5625,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
471.2670288,7.87395,56335.10938,113421.1875,57287.98047,115276.2656,38108.27734,74425.39063,185657.9688,167216.25,109648.4375,7,C23H38N2O8;C23H38N2O8;C23H38N2O8,-0.484211023240705;-0.484211023240705;-0.484211023240705,0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.474260692387537;-0.474260692387537;-0.474260692387537,CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C;OCCO.OC(=O)CCCCC(O)=O.O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O;CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C,22964;23647;36464,[M]-;[M]-;[M]-,0;0;0,0;0;0,0.5;0.5;0.5,0;0;0,0.025739307612463;0.025739307612463;0.025739307612463,,,
471.2792257,8.749683333,86388.19531,37026.07422,93181.73438,88039.78125,33084.71094,11312.19824,204587.8125,118554.8125,44471.69141,7,C24H41NO8;C24H42O4S,-4.60517018598808;-4.60517018598809,0.00995033085316809;-3.90657955024497,-4.59521985513491;-8.51174973623306,CCCCOC(=O)C=C.COC(=O)C(C)=C.CC(C)COCNC(=O)C=C.CC(=C)C(O)=O;CCCCCCCCCc1cc(cc(O)c1CCCCCCCCC)[S](O)(=O)=O,43179;32544,[M-H]-;[M+CH2O2-H]-,0;0,0;0,1;0,0;0,0;0,,,
470.2873535,8.720733333,51864.79297,32357.45313,77329.92969,69072.53906,16957.80664,7256.163574,176891.4219,89168.42188,32303.95313,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
471.3322856,7.291566667,10254.58398,13846.76758,7588.349121,6072.938965,3546.916016,9588.750977,182937.2031,143904.5781,67367.04688,7,C26H50O8,0.008745316,0.009950331,0.018695647,CCCCOCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCOCCCC,37924,[M-H-H2O]-,0,0,0,0,0.018695647,,,
470.9313049,7.320333333,100,100,100,100,100,100,184891.8125,131433.3594,33899.66016,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
