"mz","formula","SMILES","matchscore"
409.3113912,"C28H42O2","CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2c(C)c(O)cc(C)c2O1",1.01983185108307
409.3113912,"C28H42O2","CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C",1.01983185108307
411.078776,"C14H22O7S2","CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O",0.931912024935963
411.2523804,"C24H33N3O3","CCCCCCCCCCCCC1=CC(=N/Nc2ccccc2[N+]([O-])=O)\C(=O)C=C1",0.469116311685175
411.3481954,"C25H48O4","CCCCCCCCCCCCCCCCCCCCOC(=O)CCCC(O)=O",1.01904661010474
411.3481954,"C24H46O2","CCCCCCCC\C=C/CCCCCCCC(=O)OCCCCCC",0.0190466101047395
411.3481954,"C24H46O2","CCCCCCCCCCCCCCCCCCCCOC(=O)C(C)=C",0.0190466101047395
415.2705485,"C22H42O8","CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC",0.0177553303122832
415.3181559,"C21H42N2O3","[NH4+].CCCCCCCC/C=C/CCCCCCCC(=O)N(C)CC([O-])=O",0.936582701452803
417.2858988,"C21H40O5","CCCCCCC(O)C/C=C/CCCCCCCC(=O)OCC(O)CO",0.0179006646114228
417.2858988,"C21H40O5","CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OCC(O)CO",0.0179006646114228
421.1361389,"C23H20N2O6","[O-]C(=O)CC[n+]1c(CC=Cc2oc3ccccc3[n+]2CCC([O-])=O)oc4ccccc14",0.02149601038495
421.1361389,"C17H20N4O6","Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C",0.00856353604945233
421.2811076,"C21H44O9","CCC(CO)(CO)CO.CC(C)(CO)CO.OC(=O)CCCCCCCCC(O)=O",0.019160587
433.0608215,"C18H14ClN5O6","COc1ccc(N=NC2C(=O)N(C)C(=O)N(C2=O)c3cccc(Cl)c3)c(c1)[N+]([O-])=O",0.005358313
435.2035929,"C29H26N2O2","COc1ccc(cc1)C(=C\C=N\N(c2ccccc2)c3ccccc3)c4ccc(OC)cc4",0.02621152048852
437.1307983,"C22H21ClN6O2","[Cl-].CCN(CC[n+]1ccccc1)c2ccc(cc2)N=Nc3ccc(cc3C#N)[N+]([O-])=O",0.42073741
439.2160034,"C20H36ClNO7","[Cl-].CCOC(=O)C=C.COC(=O)C(C)=C.CC(=C)C(=O)OCC(O)C[N+](C)(C)C",0.002102086
439.379425,"C26H50O2","CCCCCCCC\C=C/CCCCCCCC(=O)OCC(CC)CCCC",0.0184033409790584
439.379425,"C26H50O2","CCCCCCCC\C=C/CCCCCCCC(=O)OCCCCCC(C)C",0.0184033409790584
439.379425,"C26H50O2","CCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCC",0.0184033409790584
441.2531026,"C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O",0.019466158
442.2562866,"C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O",0.014789592
447.1664124,"C22H26O7","CC1CO1.CC(C)(c2ccc(O)cc2)c3ccc(O)cc3.OC(=O)\C=C/C(O)=O",0.019134629598949
448.1697693,"C22H26O7","CC1CO1.CC(C)(c2ccc(O)cc2)c3ccc(O)cc3.OC(=O)\C=C/C(O)=O",1.01380488293961
453.2895101,"C22H46O7S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O",1.519378999
