mz10ppm,matches10ppm,mz5ppm,matches5ppm,mz1ppm,matches1ppm
490.9194336,2,490.9194336,0,490.9194336,0
490.9197896,0,490.9197896,0,490.9197896,0
490.9199524,0,490.9199524,0,490.9199524,0
491.1603597,4,491.1603597,3,491.1603597,1
491.1967265,6,491.1967265,2,491.1967265,0
491.1969401,6,491.1969401,3,491.1969401,0
491.2091777,5,491.2091777,3,491.2091777,0
491.2091777,5,491.2091777,3,491.2091777,0
491.2539368,2,491.2539368,1,491.2539368,0
491.2539368,2,491.2539368,1,491.2539368,0
491.2661641,1,491.2661641,1,491.2661641,0
491.2662964,2,491.2662964,1,491.2662964,0
491.3014628,5,491.3014628,3,491.3014628,1
491.3014628,5,491.3014628,3,491.3014628,1
491.4106954,3,491.4106954,2,491.4106954,1
491.4106954,3,491.4106954,2,491.4106954,1
491.4467061,4,491.4467061,3,491.4467061,3
491.4467061,4,491.4467061,3,491.4467061,3
491.4467061,4,491.4467061,3,491.4467061,3
491.4468689,4,491.4468689,3,491.4468689,3
491.4468689,4,491.4468689,3,491.4468689,3
491.4468689,4,491.4468689,3,491.4468689,3
491.4468689,4,491.4468689,3,491.4468689,3
491.4469401,4,491.4469401,3,491.4469401,3
491.4469401,4,491.4469401,3,491.4469401,3
491.4656576,0,491.4656576,0,491.4656576,0
491.4830933,0,491.4830933,0,491.4830933,0
491.4831441,0,491.4831441,0,491.4831441,0
491.4831543,0,491.4831543,0,491.4831543,0
491.4835714,0,491.4835714,0,491.4835714,0
492.0394592,8,492.0394592,3,492.0394592,0
492.0394592,8,492.0394592,3,492.0394592,0
492.0394592,8,492.0394592,3,492.0394592,0
492.0394796,8,492.0394796,3,492.0394796,0
492.0394796,8,492.0394796,3,492.0394796,0
492.2565816,4,492.2565816,2,492.2565816,0
492.2701619,1,492.2701619,1,492.2701619,0
492.2701619,1,492.2701619,1,492.2701619,0
492.3050435,5,492.3050435,4,492.3050435,1
492.4141235,1,492.4141235,1,492.4141235,1
492.4141235,1,492.4141235,1,492.4141235,1
492.4503784,4,492.4503784,3,492.4503784,3
492.4507853,3,492.4507853,3,492.4507853,3
492.4508362,3,492.4508362,3,492.4508362,0
492.4871114,0,492.4871114,0,492.4871114,0
492.5764771,1,492.5764771,1,492.5764771,1
492.8556824,2,492.8556824,0,492.8556824,0
492.8750916,2,492.8750916,0,492.8750916,0
492.8893738,2,492.8893738,1,492.8893738,1
492.8897095,2,492.8897095,1,492.8897095,1
493.0146383,2,493.0146383,1,493.0146383,0
493.0146383,2,493.0146383,1,493.0146383,0
493.0437419,5,493.0437419,2,493.0437419,0
493.0922953,5,493.0922953,5,493.0922953,0
493.0922953,5,493.0922953,5,493.0922953,0
493.0923157,5,493.0923157,4,493.0923157,0
493.0923157,5,493.0923157,4,493.0923157,0
493.113088,1,493.113088,0,493.113088,0
493.1509298,7,493.1509298,4,493.1509298,2
493.1756694,3,493.1756694,1,493.1756694,0
493.1758728,3,493.1758728,1,493.1758728,0
493.176239,3,493.176239,1,493.176239,0
493.2447815,3,493.2447815,2,493.2447815,0
493.2808126,5,493.2808126,4,493.2808126,1
493.2808126,5,493.2808126,4,493.2808126,1
493.3169657,5,493.3169657,1,493.3169657,0
493.3435669,1,493.3435669,0,493.3435669,0
493.3435669,1,493.3435669,0,493.3435669,0
493.3532817,4,493.3532817,2,493.3532817,1
493.3686015,7,493.3686015,2,493.3686015,0
493.368988,7,493.368988,2,493.368988,1
493.368988,7,493.368988,2,493.368988,1
493.368988,7,493.368988,2,493.368988,1
493.3793742,10,493.3793742,4,493.3793742,0
493.4054871,2,493.4054871,0,493.4054871,0
493.4260763,0,493.4260763,0,493.4260763,0
493.4265442,0,493.4265442,0,493.4265442,0
493.4629822,0,493.4629822,0,493.4629822,0
493.463328,0,493.463328,0,493.463328,0
493.463328,0,493.463328,0,493.463328,0
493.463328,0,493.463328,0,493.463328,0
493.4991964,1,493.4991964,1,493.4991964,1
493.4993184,1,493.4993184,1,493.4993184,1
493.4993693,1,493.4993693,1,493.4993693,1
493.9711812,0,493.9711812,0,493.9711812,0
494.0316366,5,494.0316366,3,494.0316366,0
494.0316366,5,494.0316366,3,494.0316366,0
494.0317383,5,494.0317383,3,494.0317383,0
494.0374858,5,494.0374858,2,494.0374858,0
494.0375061,5,494.0375061,2,494.0375061,0
494.0375061,5,494.0375061,2,494.0375061,0
494.0375061,5,494.0375061,2,494.0375061,0
494.0612895,5,494.0612895,1,494.0612895,0
494.0612895,5,494.0612895,1,494.0612895,0
494.0635071,8,494.0635071,4,494.0635071,0
494.0635071,8,494.0635071,4,494.0635071,0
494.0635376,8,494.0635376,4,494.0635376,1
494.0635376,8,494.0635376,4,494.0635376,1
494.0635376,8,494.0635376,4,494.0635376,1
494.0636902,8,494.0636902,4,494.0636902,1
494.0636902,8,494.0636902,4,494.0636902,1
494.0636902,8,494.0636902,4,494.0636902,1
494.0992737,6,494.0992737,3,494.0992737,1
494.0992737,6,494.0992737,3,494.0992737,1
494.099762,6,494.099762,3,494.099762,1
494.1462911,2,494.1462911,0,494.1462911,0
494.2289022,4,494.2289022,3,494.2289022,1
494.2289022,4,494.2289022,3,494.2289022,1
494.2527873,4,494.2527873,3,494.2527873,0
494.2527873,4,494.2527873,3,494.2527873,0
494.2527873,4,494.2527873,3,494.2527873,0
494.3500468,1,494.3500468,0,494.3500468,0
494.465922,0,494.465922,0,494.465922,0
494.5022278,2,494.5022278,1,494.5022278,1
494.5022278,2,494.5022278,1,494.5022278,1
494.5029195,2,494.5029195,1,494.5029195,0
494.6873067,2,494.6873067,2,494.6873067,1
494.6873067,2,494.6873067,2,494.6873067,1
494.687439,2,494.687439,2,494.687439,1
494.687439,2,494.687439,2,494.687439,1
494.8714294,1,494.8714294,0,494.8714294,0
494.887146,2,494.887146,1,494.887146,0
494.934021,0,494.934021,0,494.934021,0
494.9750061,0,494.9750061,0,494.9750061,0
494.9759827,0,494.9759827,0,494.9759827,0
494.9760742,0,494.9760742,0,494.9760742,0
494.980011,1,494.980011,0,494.980011,0
494.9887288,4,494.9887288,2,494.9887288,0
494.9887288,4,494.9887288,2,494.9887288,0
495.0114543,3,495.0114543,0,495.0114543,0
495.0368042,4,495.0368042,3,495.0368042,0
495.0371602,4,495.0371602,3,495.0371602,1
495.0642192,7,495.0642192,3,495.0642192,1
495.0642192,7,495.0642192,3,495.0642192,1
495.0646057,6,495.0646057,3,495.0646057,0
495.1655273,6,495.1655273,5,495.1655273,1
495.1655273,6,495.1655273,5,495.1655273,1
495.1655273,6,495.1655273,5,495.1655273,1
495.2028198,7,495.2028198,3,495.2028198,2
495.2028198,7,495.2028198,3,495.2028198,2
495.2352804,1,495.2352804,1,495.2352804,1
495.2352804,1,495.2352804,1,495.2352804,1
495.260437,5,495.260437,5,495.260437,0
495.2645467,3,495.2645467,2,495.2645467,0
495.2645467,3,495.2645467,2,495.2645467,0
495.2645467,3,495.2645467,2,495.2645467,0
495.2751261,6,495.2751261,4,495.2751261,1
495.2751261,6,495.2751261,4,495.2751261,1
495.3593343,3,495.3593343,2,495.3593343,0
495.3690694,3,495.3690694,2,495.3690694,1
495.3692932,3,495.3692932,1,495.3692932,1
495.3844604,5,495.3844604,3,495.3844604,1
495.5151062,1,495.5151062,0,495.5151062,0
495.5151062,1,495.5151062,0,495.5151062,0
495.5151062,1,495.5151062,0,495.5151062,0
495.9593913,0,495.9593913,0,495.9593913,0
495.9593913,0,495.9593913,0,495.9593913,0
495.9966431,5,495.9966431,4,495.9966431,0
495.9970907,5,495.9970907,4,495.9970907,0
496.1302795,12,496.1302795,4,496.1302795,1
496.231486,2,496.231486,2,496.231486,0
496.2429097,4,496.2429097,1,496.2429097,1
496.2429097,4,496.2429097,1,496.2429097,1
496.2429097,4,496.2429097,1,496.2429097,1
496.2429097,4,496.2429097,1,496.2429097,1
496.267629,4,496.267629,2,496.267629,0
496.3627625,3,496.3627625,1,496.3627625,0
496.5187581,0,496.5187581,0,496.5187581,0
496.5187581,0,496.5187581,0,496.5187581,0
496.6852112,3,496.6852112,3,496.6852112,1
496.702891,3,496.702891,2,496.702891,1
496.7029114,3,496.7029114,2,496.7029114,1
496.9460449,2,496.9460449,1,496.9460449,0
496.9460449,2,496.9460449,1,496.9460449,0
496.9460449,2,496.9460449,1,496.9460449,0
496.9469096,2,496.9469096,0,496.9469096,0
496.9674784,0,496.9674784,0,496.9674784,0
496.9678243,0,496.9678243,0,496.9678243,0
496.967926,0,496.967926,0,496.967926,0
496.967926,0,496.967926,0,496.967926,0
496.9681702,0,496.9681702,0,496.9681702,0
496.9681702,0,496.9681702,0,496.9681702,0
496.9724121,0,496.9724121,0,496.9724121,0
496.9724121,0,496.9724121,0,496.9724121,0
497.0027873,4,497.0027873,1,497.0027873,0
497.0027873,4,497.0027873,1,497.0027873,0
497.0027873,4,497.0027873,1,497.0027873,0
497.0027873,4,497.0027873,1,497.0027873,0
497.0557658,6,497.0557658,2,497.0557658,0
497.0557658,6,497.0557658,2,497.0557658,0
497.0560608,6,497.0560608,2,497.0560608,1
497.0560608,6,497.0560608,2,497.0560608,1
497.1348165,15,497.1348165,4,497.1348165,2
497.1348165,15,497.1348165,4,497.1348165,2
497.1815186,6,497.1815186,3,497.1815186,1
497.2701009,7,497.2701009,1,497.2701009,1
497.3346151,7,497.3346151,6,497.3346151,0
497.3634847,0,497.3634847,0,497.3634847,0
497.3634847,0,497.3634847,0,497.3634847,0
497.3848775,2,497.3848775,1,497.3848775,1
497.3848775,2,497.3848775,1,497.3848775,1
497.3848775,2,497.3848775,1,497.3848775,1
497.3849487,2,497.3849487,1,497.3849487,1
497.6884766,4,497.6884766,1,497.6884766,0
497.9712423,0,497.9712423,0,497.9712423,0
497.9796651,0,497.9796651,0,497.9796651,0
497.9796651,0,497.9796651,0,497.9796651,0
497.9801941,0,497.9801941,0,497.9801941,0
497.9801941,0,497.9801941,0,497.9801941,0
498.0176392,6,498.0176392,2,498.0176392,1
498.0178426,6,498.0178426,2,498.0178426,1
498.0590312,14,498.0590312,4,498.0590312,2
498.0687154,2,498.0687154,0,498.0687154,0
498.0687154,2,498.0687154,0,498.0687154,0
498.0692444,2,498.0692444,0,498.0692444,0
498.3882345,2,498.3882345,1,498.3882345,1
498.3882751,2,498.3882751,1,498.3882751,1
498.3882751,2,498.3882751,1,498.3882751,1
498.6835632,3,498.6835632,2,498.6835632,0
498.6835632,3,498.6835632,2,498.6835632,0
498.7008362,2,498.7008362,2,498.7008362,1
498.7008362,2,498.7008362,2,498.7008362,1
498.7008362,2,498.7008362,2,498.7008362,1
498.7008362,2,498.7008362,2,498.7008362,1
498.8550415,3,498.8550415,1,498.8550415,0
498.8551432,3,498.8551432,1,498.8551432,0
498.9442139,1,498.9442139,0,498.9442139,0
498.9443054,1,498.9443054,0,498.9443054,0
499.0213928,5,499.0213928,2,499.0213928,1
499.0215047,4,499.0215047,2,499.0215047,1
499.0260315,4,499.0260315,1,499.0260315,0
499.0261434,4,499.0261434,1,499.0261434,0
499.072998,7,499.072998,3,499.072998,1
499.072998,7,499.072998,3,499.072998,1
499.072998,7,499.072998,3,499.072998,1
499.072998,7,499.072998,3,499.072998,1
499.0734253,7,499.0734253,3,499.0734253,2
499.0734253,7,499.0734253,3,499.0734253,2
499.0894063,5,499.0894063,3,499.0894063,0
499.0894063,5,499.0894063,3,499.0894063,0
499.2132365,2,499.2132365,1,499.2132365,0
499.3216451,0,499.3216451,0,499.3216451,0
499.3227946,2,499.3227946,0,499.3227946,0
499.3272502,5,499.3272502,4,499.3272502,4
499.3430074,4,499.3430074,3,499.3430074,1
499.3643087,1,499.3643087,0,499.3643087,0
499.3643087,1,499.3643087,0,499.3643087,0
499.7039795,3,499.7039795,2,499.7039795,1
499.9476725,2,499.9476725,1,499.9476725,0
499.970459,0,499.970459,0,499.970459,0
499.970459,0,499.970459,0,499.970459,0
500.0005798,2,500.0005798,1,500.0005798,1
500.0147095,7,500.0147095,0,500.0147095,0
500.0147095,7,500.0147095,0,500.0147095,0
500.0148824,7,500.0148824,0,500.0148824,0
500.0317383,2,500.0317383,1,500.0317383,0
500.0810242,4,500.0810242,1,500.0810242,0
500.0810242,4,500.0810242,1,500.0810242,0
500.0810242,4,500.0810242,1,500.0810242,0
500.0810547,4,500.0810547,1,500.0810547,0
500.0810547,4,500.0810547,1,500.0810547,0
500.2225037,3,500.2225037,0,500.2225037,0
500.2225037,3,500.2225037,0,500.2225037,0
500.2225647,3,500.2225647,0,500.2225647,0
500.2333272,5,500.2333272,3,500.2333272,3
500.6809387,2,500.6809387,2,500.6809387,0
500.6809387,2,500.6809387,2,500.6809387,0
500.6988525,2,500.6988525,2,500.6988525,1
500.8527222,1,500.8527222,1,500.8527222,0
500.8527222,1,500.8527222,1,500.8527222,0
500.8527222,1,500.8527222,1,500.8527222,0
500.8708191,0,500.8708191,0,500.8708191,0
500.8708496,0,500.8708496,0,500.8708496,0
500.9066772,1,500.9066772,0,500.9066772,0
500.9067383,1,500.9067383,0,500.9067383,0
500.9067383,1,500.9067383,0,500.9067383,0
500.9132589,0,500.9132589,0,500.9132589,0
500.9132589,0,500.9132589,0,500.9132589,0
500.913269,0,500.913269,0,500.913269,0
500.923289,0,500.923289,0,500.923289,0
500.9412231,3,500.9412231,0,500.9412231,0
500.9412231,3,500.9412231,0,500.9412231,0
500.9412842,3,500.9412842,0,500.9412842,0
500.9412842,3,500.9412842,0,500.9412842,0
501.0014343,1,501.0014343,0,501.0014343,0
501.0462646,2,501.0462646,1,501.0462646,0
501.0874329,4,501.0874329,2,501.0874329,1
501.1762899,1,501.1762899,1,501.1762899,0
501.1766052,2,501.1766052,1,501.1766052,0
501.1766052,2,501.1766052,1,501.1766052,0
501.1766052,2,501.1766052,1,501.1766052,0
501.1916911,4,501.1916911,4,501.1916911,0
501.1916911,4,501.1916911,4,501.1916911,0
501.2174683,2,501.2174683,0,501.2174683,0
501.2174683,2,501.2174683,0,501.2174683,0
501.2246908,2,501.2246908,2,501.2246908,1
501.2412211,7,501.2412211,4,501.2412211,1
501.285258,3,501.285258,2,501.285258,0
501.285258,3,501.285258,2,501.285258,0
501.2917684,5,501.2917684,3,501.2917684,1
501.2962443,4,501.2962443,1,501.2962443,1
501.300649,3,501.300649,2,501.300649,2
501.300649,3,501.300649,2,501.300649,2
501.300649,3,501.300649,2,501.300649,2
501.3141988,1,501.3141988,0,501.3141988,0
501.3587952,7,501.3587952,4,501.3587952,2
501.3587952,7,501.3587952,4,501.3587952,2
501.7010803,3,501.7010803,3,501.7010803,0
501.874176,0,501.874176,0,501.874176,0
501.8743388,0,501.8743388,0,501.8743388,0
501.9134318,0,501.9134318,0,501.9134318,0
501.9143372,0,501.9143372,0,501.9143372,0
501.9143372,0,501.9143372,0,501.9143372,0
501.9160055,0,501.9160055,0,501.9160055,0
501.9452209,3,501.9452209,2,501.9452209,1
502.0116272,2,502.0116272,0,502.0116272,0
502.0776672,6,502.0776672,2,502.0776672,0
502.0960999,8,502.0960999,4,502.0960999,0
502.0960999,8,502.0960999,4,502.0960999,0
502.0963135,9,502.0963135,4,502.0963135,0
502.0963135,9,502.0963135,4,502.0963135,0
502.2046916,6,502.2046916,3,502.2046916,0
502.3175049,0,502.3175049,0,502.3175049,0
502.3175049,0,502.3175049,0,502.3175049,0
502.4622294,0,502.4622294,0,502.4622294,0
502.4622294,0,502.4622294,0,502.4622294,0
502.500061,1,502.500061,0,502.500061,0
502.500061,1,502.500061,0,502.500061,0
502.6967061,2,502.6967061,2,502.6967061,1
502.6967163,2,502.6967163,2,502.6967163,1
502.6967163,2,502.6967163,2,502.6967163,1
502.6967163,2,502.6967163,2,502.6967163,1
502.850708,0,502.850708,0,502.850708,0
502.8686218,0,502.8686218,0,502.8686218,0
502.8686218,0,502.8686218,0,502.8686218,0
502.8771566,0,502.8771566,0,502.8771566,0
502.8771566,0,502.8771566,0,502.8771566,0
502.8772888,0,502.8772888,0,502.8772888,0
502.8772888,0,502.8772888,0,502.8772888,0
502.8922221,0,502.8922221,0,502.8922221,0
502.8924561,0,502.8924561,0,502.8924561,0
502.8924561,0,502.8924561,0,502.8924561,0
502.9028015,1,502.9028015,1,502.9028015,0
502.9028015,1,502.9028015,1,502.9028015,0
502.9103699,0,502.9103699,0,502.9103699,0
502.9205627,0,502.9205627,0,502.9205627,0
502.9205627,0,502.9205627,0,502.9205627,0
502.9379272,2,502.9379272,0,502.9379272,0
502.9379883,2,502.9379883,0,502.9379883,0
502.9379883,2,502.9379883,0,502.9379883,0
502.9379883,2,502.9379883,0,502.9379883,0
502.9751282,2,502.9751282,1,502.9751282,0
503.0433044,5,503.0433044,3,503.0433044,0
503.0433044,5,503.0433044,3,503.0433044,0
503.0983276,5,503.0983276,4,503.0983276,1
503.0983276,5,503.0983276,4,503.0983276,1
503.0983276,5,503.0983276,4,503.0983276,1
503.1557515,5,503.1557515,4,503.1557515,1
503.1557515,5,503.1557515,4,503.1557515,1
503.1729126,7,503.1729126,4,503.1729126,1
503.1729126,7,503.1729126,4,503.1729126,1
503.1969604,3,503.1969604,2,503.1969604,1
503.1969604,3,503.1969604,2,503.1969604,1
503.1969604,3,503.1969604,2,503.1969604,1
503.2449544,1,503.2449544,0,503.2449544,0
503.2449544,1,503.2449544,0,503.2449544,0
503.2449544,1,503.2449544,0,503.2449544,0
503.3204854,6,503.3204854,6,503.3204854,0
503.3381348,6,503.3381348,4,503.3381348,2
503.3744507,5,503.3744507,2,503.3744507,0
503.4837138,2,503.4837138,0,503.4837138,0
503.4837138,2,503.4837138,0,503.4837138,0
503.8722534,0,503.8722534,0,503.8722534,0
503.8815002,1,503.8815002,0,503.8815002,0
503.9099731,0,503.9099731,0,503.9099731,0
503.9099731,0,503.9099731,0,503.9099731,0
503.9136658,0,503.9136658,0,503.9136658,0
503.9823812,1,503.9823812,0,503.9823812,0
503.9829102,0,503.9829102,0,503.9829102,0
504.0723674,5,504.0723674,3,504.0723674,0
504.1051839,5,504.1051839,4,504.1051839,0
504.1051839,5,504.1051839,4,504.1051839,0
504.1596985,8,504.1596985,4,504.1596985,0
504.1846619,8,504.1846619,3,504.1846619,0
504.2003174,6,504.2003174,4,504.2003174,3
504.2003174,6,504.2003174,4,504.2003174,3
504.2497864,2,504.2497864,1,504.2497864,0
504.2497864,2,504.2497864,1,504.2497864,0
504.2757467,3,504.2757467,2,504.2757467,0
504.3780416,3,504.3780416,1,504.3780416,0
504.3780416,3,504.3780416,1,504.3780416,0
504.4784342,0,504.4784342,0,504.4784342,0
504.4784342,0,504.4784342,0,504.4784342,0
504.4787598,0,504.4787598,0,504.4787598,0
504.4787598,0,504.4787598,0,504.4787598,0
504.4787903,0,504.4787903,0,504.4787903,0
504.8663635,1,504.8663635,1,504.8663635,0
504.8743286,0,504.8743286,0,504.8743286,0
504.8743286,0,504.8743286,0,504.8743286,0
504.8743286,0,504.8743286,0,504.8743286,0
504.8899231,2,504.8899231,0,504.8899231,0
504.9072876,1,504.9072876,1,504.9072876,0
504.9169312,0,504.9169312,0,504.9169312,0
504.9902852,0,504.9902852,0,504.9902852,0
504.9905396,0,504.9905396,0,504.9905396,0
504.9908447,0,504.9908447,0,504.9908447,0
504.9908447,0,504.9908447,0,504.9908447,0
505.0405273,4,505.0405273,2,505.0405273,1
505.0405273,4,505.0405273,2,505.0405273,1
505.1131897,7,505.1131897,4,505.1131897,1
505.1131897,7,505.1131897,4,505.1131897,1
505.1134542,7,505.1134542,4,505.1134542,1
505.1134542,7,505.1134542,4,505.1134542,1
505.134908,9,505.134908,5,505.134908,1
505.134908,9,505.134908,5,505.134908,1
505.136495,8,505.136495,6,505.136495,2
505.136495,8,505.136495,6,505.136495,2
505.1762797,12,505.1762797,6,505.1762797,2
505.1765238,11,505.1765238,5,505.1765238,4
505.1766256,10,505.1766256,5,505.1766256,4
505.187144,10,505.187144,3,505.187144,2
505.187144,10,505.187144,3,505.187144,2
505.2124939,5,505.2124939,2,505.2124939,0
505.2124939,5,505.2124939,2,505.2124939,0
505.2716268,2,505.2716268,1,505.2716268,0
505.2716268,2,505.2716268,1,505.2716268,0
505.2819417,3,505.2819417,2,505.2819417,2
505.2819417,3,505.2819417,2,505.2819417,2
505.3105977,2,505.3105977,1,505.3105977,0
505.3105977,2,505.3105977,1,505.3105977,0
505.3173116,0,505.3173116,0,505.3173116,0
505.3173116,0,505.3173116,0,505.3173116,0
505.3173116,0,505.3173116,0,505.3173116,0
505.3173523,0,505.3173523,0,505.3173523,0
505.332784,7,505.332784,2,505.332784,1
505.332784,7,505.332784,2,505.332784,1
505.3530884,3,505.3530884,1,505.3530884,0
505.3533529,3,505.3533529,1,505.3533529,1
505.4261882,1,505.4261882,0,505.4261882,0
505.4265238,1,505.4265238,0,505.4265238,0
505.4634806,1,505.4634806,1,505.4634806,0
505.4634806,1,505.4634806,1,505.4634806,0
505.4634806,1,505.4634806,1,505.4634806,0
505.4823405,0,505.4823405,0,505.4823405,0
505.4990845,2,505.4990845,2,505.4990845,2
505.4990845,2,505.4990845,2,505.4990845,2
505.4992371,2,505.4992371,2,505.4992371,2
505.4992574,2,505.4992574,2,505.4992574,2
505.4992981,2,505.4992981,2,505.4992981,2
505.4992981,2,505.4992981,2,505.4992981,2
505.5354411,1,505.5354411,1,505.5354411,1
505.869812,0,505.869812,0,505.869812,0
505.9072876,1,505.9072876,0,505.9072876,0
506.0201111,6,506.0201111,5,506.0201111,0
506.0201111,6,506.0201111,5,506.0201111,0
506.0201111,6,506.0201111,5,506.0201111,0
506.0202332,7,506.0202332,5,506.0202332,0
506.0202332,7,506.0202332,5,506.0202332,0
506.1421407,6,506.1421407,1,506.1421407,0
506.1706034,6,506.1706034,4,506.1706034,0
506.1706034,6,506.1706034,4,506.1706034,0
506.1900635,5,506.1900635,2,506.1900635,0
506.1900635,5,506.1900635,2,506.1900635,0
506.2155762,6,506.2155762,2,506.2155762,1
506.2155762,6,506.2155762,2,506.2155762,1
506.2902629,4,506.2902629,2,506.2902629,1
506.320933,0,506.320933,0,506.320933,0
506.46639,1,506.46639,1,506.46639,1
506.5018921,5,506.5018921,2,506.5018921,2
506.8710327,0,506.8710327,0,506.8710327,0
506.8710327,0,506.8710327,0,506.8710327,0
506.8710327,0,506.8710327,0,506.8710327,0
506.8710327,0,506.8710327,0,506.8710327,0
506.8710327,0,506.8710327,0,506.8710327,0
506.8902588,1,506.8902588,0,506.8902588,0
506.8903809,1,506.8903809,0,506.8903809,0
506.8903809,1,506.8903809,0,506.8903809,0
506.8903809,1,506.8903809,0,506.8903809,0
507.1137797,5,507.1137797,3,507.1137797,1
507.1137797,5,507.1137797,3,507.1137797,1
507.1137797,5,507.1137797,3,507.1137797,1
507.1289775,4,507.1289775,4,507.1289775,1
507.1549276,5,507.1549276,1,507.1549276,0
507.1776835,7,507.1776835,1,507.1776835,0
507.1776835,7,507.1776835,1,507.1776835,0
507.1776835,7,507.1776835,1,507.1776835,0
507.1913554,10,507.1913554,3,507.1913554,1
507.1913554,10,507.1913554,3,507.1913554,1
507.1913554,10,507.1913554,3,507.1913554,1
507.1913554,10,507.1913554,3,507.1913554,1
507.2599691,4,507.2599691,2,507.2599691,2
507.260732,2,507.260732,2,507.260732,0
